JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),           Gen1,           ISS1,     EPI(g/m2),     SED(Organic matter in sediments g/m3),    SEDP(OrgP in sediments gP/m3),    SEDN(OrgN in sediments gN/m3),    SEDC(OrgCSediments gC/m3),PLIM_ALG1           ,PLIM_ALG2           ,PLIM_ALG3           ,NLIM_ALG1           ,NLIM_ALG2           ,NLIM_ALG3           ,LLIM_ALG1           ,LLIM_ALG2           ,LLIM_ALG3           ,EPLIM_1,ENLIM_1,ELLIM_1,
     7.801,   639.566,   462.863,     6.859,     0.039,   138.092,     0.000,     0.450,    23.593,   455.500,     1.000,     6.088,  -137.760,     0.000,   252.016,   338.727,    33.744,    17.306,     0.000,         6.749,         0.007,         5.031,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     7.900,   637.152,   462.790,     6.830,     0.040,   137.832,     0.000,     0.450,    23.520,   455.500,     1.000,     5.980,  -135.404,     0.000,   251.546,   338.589,    32.180,    16.181,     0.000,         6.845,         0.007,         4.980,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.000,   634.722,   462.719,     6.772,     0.042,   137.509,   126.274,     0.450,    23.449,   455.500,     1.000,     5.861,   -13.387,   119.126,   251.115,   338.300,    30.426,    14.902,     0.000,         6.941,         0.007,         4.930,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.647,
     8.101,   632.274,   462.646,     6.683,     0.044,   132.504,     0.000,     0.450,    23.376,   455.500,     1.000,     5.732,  -130.376,     0.000,   252.153,   337.838,    29.667,    15.024,     0.000,         7.035,         0.007,         4.880,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.200,   629.861,   462.582,     6.585,     0.044,   143.747,     0.000,     0.450,    23.312,   455.500,     1.000,     5.606,  -128.282,     0.000,   253.296,   337.408,    28.958,    15.212,     0.000,         7.127,         0.008,         4.832,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.301,   627.404,   462.524,     6.467,     0.046,   123.267,     0.000,     0.450,    23.254,   455.500,     1.000,     5.478,  -125.658,     0.000,   254.529,   336.841,    28.083,    15.264,     0.000,         7.218,         0.008,         4.783,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.401,   624.980,   462.466,     6.328,     0.054,   126.555,     0.000,     0.450,    23.196,   441.600,     1.000,     5.350,  -122.660,     0.000,   255.811,   336.178,    27.094,    15.199,     0.000,         7.296,         0.012,         4.735,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.500,   622.569,   462.403,     6.183,     0.054,   117.876,     0.000,     0.450,    23.133,   441.600,     1.000,     5.221,  -119.426,     0.000,   257.189,   335.473,    26.044,    15.098,     0.000,         7.372,         0.014,         4.687,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.601,   620.114,   462.336,     6.028,     0.062,   139.387,     0.000,     0.450,    23.066,   441.600,     1.000,     5.094,  -116.019,     0.000,   258.640,   334.742,    24.953,    14.964,     0.000,         7.441,         0.018,         4.640,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.701,   617.684,   462.274,     5.823,     0.068,   142.785,     0.000,     0.450,    23.004,   441.600,     1.000,     4.964,  -111.715,     0.000,   260.163,   333.760,    23.568,    14.551,     0.000,         7.490,         0.025,         4.593,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.800,   615.277,   462.207,     5.650,     0.066,   140.409,     0.000,     0.450,    22.937,   441.600,     1.000,     4.849,  -107.741,     0.000,   261.783,   332.915,    22.320,    14.290,     0.000,         7.533,         0.032,         4.547,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.901,   612.820,   462.144,     5.375,     0.069,   140.907,     0.000,     0.450,    22.874,   441.600,     1.000,     4.734,  -102.333,     0.000,   263.446,   331.649,    20.594,    13.537,     0.000,         7.543,         0.045,         4.501,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.000,   610.416,   462.076,     5.188,     0.077,   154.021,    77.866,     0.451,    22.806,   441.600,     1.000,     4.629,   -24.427,    73.458,   265.199,   330.713,    19.222,    13.150,     0.000,         7.563,         0.055,         4.457,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.507,
     9.100,   607.986,   462.007,     5.012,     0.069,   148.038,     0.000,     0.451,    22.737,   441.600,     1.000,     4.538,  -103.551,     0.000,   262.426,   329.832,    22.805,    13.340,     0.000,         7.587,         0.063,         4.412,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.201,   605.529,   461.939,     4.818,     0.090,   144.962,     0.000,     0.451,    22.669,   441.600,     1.000,     4.453,  -109.516,     0.000,   259.659,   328.970,    26.619,    13.586,     0.000,         7.542,         0.086,         4.367,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.301,   603.093,   461.878,     4.608,     0.073,   152.835,     0.000,     0.451,    22.608,   441.600,     1.000,     4.376,  -115.110,     0.000,   256.993,   327.991,    30.411,    13.700,     0.000,         7.523,         0.108,         4.323,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.400,   600.694,   461.816,     4.378,     0.050,   120.982,     0.000,     0.451,    22.546,   441.600,     1.000,     4.306,  -120.157,     0.000,   254.458,   326.888,    34.100,    13.627,     0.000,         7.457,         0.157,         4.280,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.500,   598.264,   461.772,     4.254,     0.051,   121.900,     0.000,     0.452,    22.502,   441.600,     1.000,     4.249,  -127.182,     0.000,   252.007,   326.299,    38.616,    14.273,     0.000,         7.434,         0.189,         4.237,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.601,   595.799,   461.749,     4.204,     0.057,   134.743,     0.000,     0.452,    22.479,   441.600,     1.000,     4.204,  -135.685,     0.000,   249.655,   326.061,    43.788,    15.491,     0.000,         7.449,         0.242,         4.194,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.700,   593.403,   461.699,     4.147,     0.066,   173.519,     0.000,     0.452,    22.429,   441.600,     1.000,     4.147,  -144.299,     0.000,   247.401,   325.794,    49.144,    16.761,     0.000,         7.446,         0.248,         4.152,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.802,   590.935,   461.586,     4.071,     0.065,   111.820,   453.226,     0.453,    22.316,   441.600,     1.000,     4.071,   274.808,   427.572,   245.235,   325.427,    54.602,    17.970,     0.000,         7.386,         0.256,         4.110,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.967,
     9.902,   588.505,   461.501,     3.998,     0.073,   115.146,   545.113,     0.453,    22.231,   441.600,     1.000,     3.998,   352.824,   514.258,   243.191,   325.086,    60.250,    19.289,     0.000,         7.321,         0.263,         4.069,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.901,
    10.000,   362.887,   461.425,     3.746,     0.056,   240.477,   276.314,     0.452,    22.155,   425.600,     1.000,     3.928,    94.030,   260.673,   241.224,   323.904,    64.787,    19.176,     0.000,         7.198,         0.241,         4.028,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.964,
    10.100,   299.907,   461.342,     3.562,     0.042,   142.929,     0.000,     0.452,    22.072,   425.600,     1.000,     3.855,  -160.715,     0.000,   242.050,   323.088,    63.933,    15.743,     0.000,         7.122,         0.232,         3.988,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.202,   399.176,   461.252,     3.480,     0.053,   261.730,     0.000,     0.452,    21.982,   425.600,     1.000,     3.780,  -156.285,     0.000,   242.961,   322.695,    63.696,    12.855,     0.000,         7.002,         0.235,         3.947,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.300,   186.219,   461.150,     3.280,     0.013,   -29.181,     0.000,     0.452,    21.880,   425.600,     1.000,     3.709,  -149.255,     0.000,   243.851,   321.746,    62.478,     8.882,     0.000,         6.927,         0.222,         3.908,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.402,   477.838,   461.096,     3.169,     0.042,   158.942,     0.000,     0.452,    21.826,   425.600,     1.000,     3.633,  -144.355,     0.000,   244.741,   321.285,    62.043,     5.768,     0.000,         6.812,         0.223,         3.869,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.500,   127.190,   461.020,     3.073,     0.053,   222.078,     0.000,     0.452,    21.750,   425.600,     1.000,     3.583,  -138.922,     0.000,   245.691,   320.773,    61.508,     2.333,     0.000,         6.706,         0.210,         3.831,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.600,   475.576,   460.936,     3.215,     0.060,    88.447,     0.000,     0.452,    21.666,   425.600,     1.000,     3.544,  -138.985,     0.000,   246.598,   321.405,    62.922,     1.255,     0.000,         6.524,         0.254,         3.792,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.702,   569.046,   460.856,     3.233,     0.055,   133.258,   548.908,     0.453,    21.586,   425.600,     1.000,     3.502,   381.888,   517.837,   247.561,   321.433,    63.296,    -1.218,     0.000,         6.187,         0.305,         3.754,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.923,
    10.802,   566.623,   460.778,     3.208,     0.083,   130.861,    84.417,     0.453,    21.508,   425.600,     1.000,     3.474,   -52.939,    79.639,   248.520,   321.401,    63.544,    -3.848,     0.000,         5.943,         0.333,         3.716,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.478,
    10.900,   564.236,   460.699,     3.190,     0.083,   128.790,     0.000,     0.454,    21.429,   425.600,     1.000,     3.463,  -128.863,     0.000,   249.490,   321.320,    63.687,    -6.654,     0.000,         5.647,         0.354,         3.680,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.000,   561.805,   460.618,     3.194,     0.101,   128.146,     0.000,     0.454,    21.348,   425.600,     1.000,     3.473,  -125.553,     0.000,   250.473,   321.344,    64.007,    -9.326,     0.000,         5.377,         0.367,         3.643,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.102,   559.324,   460.534,     3.223,     0.079,   127.944,     0.000,     0.454,    21.264,   425.600,     1.000,     3.490,  -122.605,     0.000,   250.962,   321.492,    62.008,    -9.932,     0.000,         5.216,         0.382,         3.606,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.200,   556.944,   460.451,     3.311,     0.086,   125.237,     0.000,     0.454,    21.181,   407.400,     1.000,     3.501,  -120.130,     0.000,   251.447,   321.727,    60.154,   -10.305,     0.000,         5.122,         0.400,         3.570,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.302,   554.465,   460.363,     3.327,     0.108,   124.814,     0.000,     0.454,    21.093,   407.400,     1.000,     3.532,  -117.778,     0.000,   251.933,   321.980,    58.357,   -10.627,     0.000,         4.969,         0.397,         3.534,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.402,   552.034,   460.277,     3.377,     0.088,   124.389,   698.227,     0.454,    21.007,   407.400,     1.000,     3.561,   544.193,   658.704,   252.420,   322.032,    56.234,   -11.334,     0.000,         4.880,         0.391,         3.499,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.728,
    11.500,   549.652,   460.188,     3.423,     0.102,   121.218,   603.419,     0.454,    20.918,   407.400,     1.000,     3.592,   456.729,   569.263,   252.911,   322.348,    54.595,   -11.498,     0.000,         4.836,         0.398,         3.464,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.814,
    11.602,   547.168,   460.095,     3.427,     0.070,   122.437,     0.000,     0.454,    20.825,   407.400,     1.000,     3.608,  -109.581,     0.000,   253.403,   322.444,    52.611,   -12.072,     0.000,         4.869,         0.394,         3.429,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.702,   544.738,   460.003,     3.466,     0.069,   121.072,     0.000,     0.454,    20.733,   407.400,     1.000,     3.624,  -107.184,     0.000,   253.899,   322.654,    50.840,   -12.411,     0.000,         5.132,         0.395,         3.394,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.800,   542.361,   459.913,     3.421,     0.084,   118.598,   442.085,     0.454,    20.643,   407.400,     1.000,     3.643,   314.668,   417.061,   254.396,   322.323,    48.206,   -13.739,     0.000,         5.126,         0.367,         3.361,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.941,
    11.902,   539.874,   459.819,     3.602,     0.061,   117.317,   713.578,     0.454,    20.549,   407.400,     1.000,     3.666,   566.072,   673.186,   250.542,   323.128,    47.467,   -12.939,     0.000,         5.103,         0.405,         3.326,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.790,
    12.000,   537.500,   459.731,     3.599,     0.064,   117.946,   407.559,     0.454,    20.461,   407.400,     1.000,     3.671,   280.389,   384.489,   251.154,   323.196,    45.547,   -13.488,     0.000,         5.106,         0.408,         3.294,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.984,
    12.100,   535.069,   459.644,     3.575,     0.067,   110.511,     0.000,     0.454,    20.374,   407.400,     1.000,     3.671,   -99.287,     0.000,   252.098,   323.114,    42.694,   -14.423,     0.000,         4.958,         0.402,         3.261,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.202,   532.580,   459.549,     3.581,     0.067,   117.431,   103.695,     0.454,    20.279,   407.400,     1.000,     3.680,     2.718,    97.825,   253.047,   323.138,    40.120,   -15.104,     0.000,         4.851,         0.394,         3.227,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.577,
    12.302,   530.150,   459.456,     3.535,     0.075,   115.196,   313.609,     0.454,    20.186,   389.200,     1.000,     3.674,   205.921,   295.857,   254.004,   322.881,    37.241,   -16.181,     0.000,         4.620,         0.377,         3.195,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.983,
    12.400,   527.778,   459.352,     3.524,     0.076,   114.685,     0.000,     0.454,    20.082,   389.200,     1.000,     3.664,   -85.998,     0.000,   254.959,   322.874,    34.860,   -16.777,     0.000,         4.482,         0.383,         3.164,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.500,   525.347,   459.251,     3.437,     0.064,   115.574,     0.000,     0.454,    19.980,   389.200,     1.000,     3.650,   -80.586,     0.000,   255.921,   322.448,    32.016,   -17.957,     0.000,         4.382,         0.357,         3.132,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.603,   522.851,   459.149,     3.476,     0.067,   113.182,   475.939,     0.454,    19.879,   389.200,     1.000,     3.636,   371.701,   448.999,   256.887,   322.527,    29.965,   -18.306,     0.000,         4.337,         0.359,         3.100,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.932,
    12.700,   520.486,   459.047,     3.425,     0.082,   111.000,     0.000,     0.454,    19.777,   389.200,     1.000,     3.627,   -73.454,     0.000,   257.854,   322.417,    27.777,   -18.886,     0.000,         4.280,         0.342,         3.069,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.803,   517.990,   458.935,     3.426,     0.062,   101.877,     0.000,     0.454,    19.665,   389.200,     1.000,     3.622,   -70.225,     0.000,   258.827,   322.439,    25.851,   -19.238,     0.000,         4.285,         0.338,         3.038,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.903,   515.559,   458.838,     3.461,     0.067,   147.825,     0.000,     0.454,    19.568,   389.200,     1.000,     3.609,   -67.539,     0.000,   259.806,   322.585,    24.155,   -19.396,     0.000,         4.336,         0.362,         3.007,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.000,   513.194,   458.741,     3.464,     0.057,   111.002,   353.656,     0.454,    19.471,   389.200,     1.000,     3.599,   269.226,   333.638,   260.782,   322.570,    22.366,   -19.742,     0.000,         4.328,         0.356,         2.978,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.983,
    13.103,   510.693,   458.626,     3.473,     0.053,    98.591,     0.000,     0.454,    19.356,   389.200,     1.000,     3.587,   -63.180,     0.000,   261.061,   322.647,    22.683,   -21.090,     0.000,         4.332,         0.358,         2.947,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.201,   388.801,   458.516,     3.421,     0.020,   207.152,     0.000,     0.453,    19.246,   389.200,     1.000,     3.568,   -60.657,     0.000,   261.325,   322.401,    22.601,   -23.020,     0.000,         4.368,         0.342,         2.918,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.300,   425.767,   458.400,     3.440,     0.009,   129.447,     0.000,     0.453,    19.130,   369.600,     1.000,     3.559,   -59.101,     0.000,   261.597,   322.486,    22.893,   -24.681,     0.000,         4.412,         0.331,         2.889,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.401,   399.176,   458.270,     3.451,     0.011,   168.228,     0.000,     0.453,    19.000,   369.600,     1.000,     3.554,   -57.269,     0.000,   261.865,   322.542,    23.096,   -26.505,     0.000,         4.435,         0.320,         2.860,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.500,   184.256,   458.160,     3.430,     0.008,    21.038,     0.000,     0.453,    18.890,   369.600,     1.000,     3.548,   -54.482,     0.000,   262.140,   322.439,    22.985,   -28.802,     0.000,         4.425,         0.316,         2.832,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.600,   225.324,   458.052,     3.463,     0.012,   152.856,     0.000,     0.453,    18.782,   369.600,     1.000,     3.553,   -52.503,     0.000,   262.413,   322.586,    23.155,   -30.824,     0.000,         4.423,         0.297,         2.803,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.700,   200.229,   457.932,     3.506,     0.018,    70.095,     0.000,     0.453,    18.662,   369.600,     1.000,     3.564,   -50.620,     0.000,   262.681,   322.790,    23.331,   -32.819,     0.000,         4.392,         0.315,         2.775,     0.005,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.803,   493.677,   457.806,     3.534,     0.081,   110.715,     0.000,     0.454,    18.536,   369.600,     1.000,     3.569,   -48.117,     0.000,   262.954,   322.925,    23.273,   -35.127,     0.000,         4.201,         0.361,         2.746,     0.005,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.900,   491.319,   457.689,     3.540,     0.096,   108.042,     0.000,     0.454,    18.419,   369.600,     1.000,     3.577,   -44.755,     0.000,   263.225,   322.944,    22.854,   -37.819,     0.000,         4.072,         0.369,         2.719,     0.005,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.000,   488.889,   457.573,     3.559,     0.075,   106.335,     0.000,     0.454,    18.303,   369.600,     1.000,     3.590,   -41.381,     0.000,   263.497,   323.030,    22.384,   -40.536,     0.000,         3.952,         0.371,         2.692,     0.005,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.103,   486.380,   457.456,     3.617,     0.083,   103.699,     0.000,     0.454,    18.186,   369.600,     1.000,     3.624,   -64.133,     0.000,   258.865,   323.309,    29.475,   -29.787,     0.000,         3.984,         0.420,         2.664,     0.005,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.200,   484.028,   457.346,     3.663,     0.100,   100.265,     0.000,     0.454,    18.076,   348.600,     1.000,     3.673,   -84.950,     0.000,   254.255,   323.516,    35.501,   -19.812,     0.000,         3.969,         0.439,         2.638,     0.005,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.303,   481.517,   457.225,     3.754,     0.094,   102.284,     0.000,     0.454,    17.955,   348.600,     1.000,     3.753,  -100.332,     0.000,   254.402,   323.903,    40.981,   -10.149,     0.000,         3.922,         0.454,         2.611,     0.005,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.403,   479.084,   457.113,     3.855,     0.086,   102.211,     0.000,     0.455,    17.843,   348.600,     1.000,     3.855,  -118.458,     0.000,   250.845,   324.404,    45.848,    -0.950,     0.000,         3.887,         0.471,         2.585,     0.005,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.500,   476.736,   457.002,     3.883,     0.108,   103.292,    79.545,     0.455,    17.732,   348.600,     1.000,     3.936,   -58.234,    75.042,   247.424,   324.540,    49.314,     6.846,     0.000,         3.783,         0.464,         2.560,     0.005,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.517,
    14.604,   474.218,   456.875,     4.089,     0.097,    97.980,     0.000,     0.455,    17.605,   348.600,     1.000,     4.049,  -150.321,     0.000,   244.135,   325.466,    53.484,    15.505,     0.000,         3.732,         0.497,         2.533,     0.005,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.704,   471.790,   456.783,     4.219,     0.071,    94.042,    65.158,     0.455,    17.513,   348.600,     1.000,     4.139,  -103.168,    61.470,   240.966,   326.097,    56.530,    22.977,     0.000,         3.665,         0.518,         2.507,     0.005,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.385,
