JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),           Gen1,           ISS1,     EPI(g/m2),     SED(Organic matter in sediments g/m3),    SEDP(OrgP in sediments gP/m3),    SEDN(OrgN in sediments gN/m3),    SEDC(OrgCSediments gC/m3),PLIM_ALG1           ,PLIM_ALG2           ,PLIM_ALG3           ,NLIM_ALG1           ,NLIM_ALG2           ,NLIM_ALG3           ,LLIM_ALG1           ,LLIM_ALG2           ,LLIM_ALG3           ,EPLIM_1,ENLIM_1,ELLIM_1,
     7.801,   639.566,   462.864,     8.088,     0.019,     0.000,     0.000,     0.450,    40.764,   562.300,     1.000,     8.089,  -157.029,     0.000,   252.016,   344.699,    40.797,    23.549,     0.000,         6.784,         0.000,         5.031,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     7.900,   637.152,   462.790,     8.082,     0.019,     0.000,     0.000,     0.450,    40.690,   562.300,     1.000,     8.085,  -154.932,     0.000,   251.546,   344.675,    39.306,    22.496,     0.000,         6.883,         0.000,         4.980,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.000,   634.722,   462.720,     8.076,     0.019,     0.000,   126.274,     0.450,    40.620,   562.300,     1.000,     8.076,   -33.599,   119.126,   251.115,   344.635,    37.776,    21.429,     0.000,         6.982,         0.000,         4.930,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.647,
     8.101,   632.274,   462.648,     8.061,     0.018,     0.000,     0.000,     0.450,    40.548,   562.300,     1.000,     8.063,  -151.926,     0.000,   252.153,   344.567,    37.505,    22.007,     0.000,         7.082,         0.000,         4.880,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.200,   629.861,   462.583,     8.047,     0.020,     0.000,     0.000,     0.450,    40.483,   562.300,     1.000,     8.050,  -151.072,     0.000,   253.296,   344.496,    37.250,    22.621,     0.000,         7.181,         0.000,         4.832,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.301,   627.404,   462.526,     8.035,     0.014,     0.000,     0.000,     0.450,    40.426,   562.300,     1.000,     8.035,  -150.212,     0.000,   254.529,   344.447,    37.017,    23.278,     0.000,         7.282,         0.000,         4.783,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.401,   624.980,   462.467,     8.021,     0.016,     0.000,     0.000,     0.450,    40.367,   548.400,     1.000,     8.021,  -149.233,     0.000,   255.811,   344.379,    36.758,    23.907,     0.000,         7.381,         0.000,         4.735,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.500,   622.569,   462.404,     8.007,     0.015,     0.000,     0.000,     0.450,    40.304,   548.400,     1.000,     8.007,  -148.164,     0.000,   257.189,   344.308,    36.489,    24.556,     0.000,         7.479,         0.000,         4.687,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.601,   620.114,   462.338,     7.994,     0.019,     0.000,     0.000,     0.450,    40.238,   548.400,     1.000,     7.994,  -147.031,     0.000,   258.640,   344.239,    36.218,    25.215,     0.000,         7.580,         0.000,         4.640,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.701,   617.684,   462.275,     7.979,     0.018,     0.000,     0.000,     0.450,    40.175,   548.400,     1.000,     7.979,  -145.839,     0.000,   260.163,   344.172,    35.944,    25.886,     0.000,         7.679,         0.000,         4.593,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.800,   615.277,   462.210,     7.967,     0.017,     0.000,     0.000,     0.450,    40.110,   548.400,     1.000,     7.967,  -144.580,     0.000,   261.783,   344.111,    35.669,    26.584,     0.000,         7.777,         0.000,         4.547,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.901,   612.820,   462.145,     7.953,     0.018,     0.000,     0.000,     0.450,    40.045,   548.400,     1.000,     7.953,  -143.263,     0.000,   263.446,   344.047,    35.387,    27.275,     0.000,         7.878,         0.000,         4.501,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.000,   610.416,   462.076,     7.938,     0.020,     0.000,    77.866,     0.450,    39.976,   548.400,     1.000,     7.938,   -68.374,    73.458,   265.199,   343.973,    35.085,    27.975,     0.000,         7.976,         0.000,         4.457,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.507,
     9.100,   607.986,   462.007,     7.924,     0.019,     0.000,     0.000,     0.450,    39.907,   548.400,     1.000,     7.924,  -151.453,     0.000,   262.426,   343.903,    40.243,    29.733,     0.000,         8.075,         0.000,         4.412,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.201,   605.529,   461.941,     7.907,     0.018,     0.000,     0.000,     0.450,    39.841,   548.400,     1.000,     7.907,  -161.565,     0.000,   259.659,   343.820,    45.738,    31.666,     0.000,         8.175,         0.000,         4.367,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.301,   603.093,   461.879,     7.889,     0.020,     0.000,     0.000,     0.450,    39.779,   548.400,     1.000,     7.889,  -171.994,     0.000,   256.993,   343.732,    51.488,    33.767,     0.000,         8.275,         0.000,         4.323,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.400,   600.694,   461.818,     7.870,     0.015,     0.000,     0.000,     0.450,    39.718,   548.400,     1.000,     7.870,  -182.626,     0.000,   254.458,   343.639,    57.435,    36.010,     0.000,         8.373,         0.000,         4.280,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.500,   598.264,   461.775,     7.851,     0.014,     0.000,     0.000,     0.450,    39.675,   548.400,     1.000,     7.851,  -193.707,     0.000,   252.007,   343.546,    63.715,    38.452,     0.000,         8.472,         0.000,         4.237,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.601,   595.799,   461.746,     7.833,     0.019,     0.000,     0.000,     0.450,    39.646,   548.400,     1.000,     7.833,  -205.167,     0.000,   249.655,   343.450,    70.294,    41.078,     0.000,         8.572,         0.000,         4.194,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.700,   593.403,   461.692,     7.814,     0.026,     0.000,     0.000,     0.450,    39.592,   548.400,     1.000,     7.814,  -217.095,     0.000,   247.401,   343.364,    77.214,    43.918,     0.000,         8.670,         0.000,         4.152,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.802,   590.935,   461.588,     7.790,     0.015,     0.000,   453.226,     0.450,    39.488,   548.400,     1.000,     7.792,   198.354,   427.572,   245.235,   343.209,    84.373,    46.870,     0.000,         8.771,         0.000,         4.110,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.967,
     9.902,   588.505,   461.504,     7.771,     0.018,     0.000,   545.113,     0.450,    39.404,   548.400,     1.000,     7.771,   272.207,   514.258,   243.191,   343.148,    91.952,    50.142,     0.000,         8.870,         0.000,         4.069,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.901,
    10.000,   362.887,   461.410,     7.746,     0.020,     0.000,   276.314,     0.450,    39.310,   534.300,     1.000,     7.748,     5.399,   260.673,   241.224,   343.043,    99.864,    53.591,     0.000,         8.967,         0.000,         4.028,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.966,
    10.100,   299.907,   461.320,     7.724,     0.021,     0.000,     0.000,     0.450,    39.220,   534.300,     1.000,     7.724,  -253.561,     0.000,   242.050,   342.927,   100.676,    52.007,     0.000,         9.067,         0.000,         3.988,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.202,   399.176,   461.264,     7.699,     0.022,     0.000,     0.000,     0.450,    39.164,   534.300,     1.000,     7.703,  -251.416,     0.000,   242.961,   342.791,   101.398,    50.189,     0.000,         9.167,         0.000,         3.947,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.300,   186.219,   461.171,     7.678,     0.019,     0.000,     0.000,     0.450,    39.071,   534.300,     1.000,     7.678,  -249.472,     0.000,   243.851,   342.702,   102.172,    48.449,     0.000,         9.265,         0.000,         3.908,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.402,   477.838,   461.100,     7.646,     0.019,     0.000,     0.000,     0.450,    39.000,   534.300,     1.000,     7.653,  -246.967,     0.000,   244.741,   342.514,   102.715,    46.479,     0.000,         9.365,         0.000,         3.868,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.500,   127.190,   461.019,     7.632,     0.020,     0.000,     0.000,     0.450,    38.919,   534.300,     1.000,     7.635,  -244.801,     0.000,   245.691,   342.429,   103.519,    44.543,     0.000,         9.462,         0.000,         3.830,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.600,   475.576,   460.934,     7.613,     0.021,     0.000,     0.000,     0.450,    38.834,   534.300,     1.000,     7.616,  -242.835,     0.000,   246.598,   342.380,   104.338,    42.714,     0.000,         9.561,         0.000,         3.791,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.702,   569.046,   460.859,     7.590,     0.019,     0.000,   548.908,     0.450,    38.759,   534.300,     1.000,     7.590,   277.472,   517.837,   247.561,   342.268,   105.053,    40.606,     0.000,         9.663,         0.000,         3.752,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.923,
    10.802,   566.623,   460.781,     7.564,     0.019,     0.000,    84.417,     0.450,    38.681,   534.300,     1.000,     7.564,  -158.148,    79.639,   248.520,   342.147,   105.721,    38.438,     0.000,         9.761,         0.000,         3.715,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.478,
    10.900,   564.236,   460.702,     7.538,     0.019,     0.000,     0.000,     0.450,    38.602,   534.300,     1.000,     7.538,  -235.073,     0.000,   249.490,   342.019,   106.358,    36.185,     0.000,         9.859,         0.000,         3.678,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.000,   561.805,   460.621,     7.512,     0.019,     0.000,     0.000,     0.450,    38.521,   534.300,     1.000,     7.512,  -232.248,     0.000,   250.473,   341.891,   106.982,    33.848,     0.000,         9.958,         0.000,         3.641,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.102,   559.324,   460.537,     7.481,     0.020,     0.000,     0.000,     0.450,    38.437,   534.300,     1.000,     7.481,  -226.333,     0.000,   250.962,   341.744,   103.648,    31.902,     0.000,        10.059,         0.000,         3.604,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.200,   556.944,   460.454,     7.450,     0.020,     0.000,     0.000,     0.450,    38.354,   520.100,     1.000,     7.454,  -219.942,     0.000,   251.447,   341.495,   100.081,    29.813,     0.000,        10.155,         0.000,         3.568,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.302,   554.465,   460.367,     7.426,     0.020,     0.000,     0.000,     0.450,    38.267,   520.100,     1.000,     7.429,  -214.839,     0.000,   251.933,   341.470,    97.078,    28.224,     0.000,        10.256,         0.000,         3.532,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.402,   552.034,   460.280,     7.400,     0.023,     0.000,   698.227,     0.450,    38.180,   520.100,     1.000,     7.405,   449.627,   658.704,   252.420,   341.294,    93.808,    26.396,     0.000,        10.355,         0.000,         3.496,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.727,
    11.500,   549.652,   460.190,     7.379,     0.020,     0.000,   603.419,     0.450,    38.090,   520.100,     1.000,     7.379,   365.239,   569.263,   252.911,   341.239,    90.849,    24.847,     0.000,        10.452,         0.000,         3.462,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.814,
    11.602,   547.168,   460.097,     7.346,     0.020,     0.000,     0.000,     0.450,    37.997,   520.100,     1.000,     7.346,  -198.599,     0.000,   253.403,   341.087,    87.748,    23.167,     0.000,        10.553,         0.000,         3.426,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.702,   544.738,   460.005,     7.313,     0.020,     0.000,     0.000,     0.450,    37.905,   520.100,     1.000,     7.313,  -193.225,     0.000,   253.899,   340.925,    84.680,    21.518,     0.000,        10.652,         0.000,         3.392,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.800,   542.361,   459.915,     7.279,     0.022,     0.000,   442.085,     0.450,    37.815,   520.100,     1.000,     7.286,   229.192,   417.061,   254.396,   340.745,    81.634,    19.886,     0.000,        10.748,         0.000,         3.359,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.941,
    11.902,   539.874,   459.822,     7.261,     0.020,     0.000,   713.578,     0.450,    37.722,   520.100,     1.000,     7.261,   485.752,   673.186,   250.542,   340.661,    78.840,    18.476,     0.000,        10.850,         0.000,         3.324,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.789,
    12.000,   537.500,   459.734,     7.231,     0.020,     0.000,   407.559,     0.450,    37.634,   520.100,     1.000,     7.231,   202.115,   384.489,   251.154,   340.522,    75.994,    17.014,     0.000,        10.946,         0.000,         3.291,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.984,
    12.100,   535.069,   459.646,     7.200,     0.026,     0.000,     0.000,     0.450,    37.546,   520.100,     1.000,     7.201,  -175.171,     0.000,   252.098,   340.371,    71.959,    14.938,     0.000,        11.045,         0.000,         3.258,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.202,   532.580,   459.551,     7.178,     0.021,     0.000,   103.695,     0.450,    37.451,   520.100,     1.000,     7.174,   -70.621,    97.825,   253.047,   340.266,    68.171,    13.055,     0.000,        11.145,         0.000,         3.225,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.577,
    12.302,   530.150,   459.459,     7.150,     0.021,     0.000,   313.609,     0.450,    37.359,   505.800,     1.000,     7.144,   134.048,   295.857,   254.004,   340.126,    64.468,    11.220,     0.000,        11.244,         0.000,         3.192,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.983,
    12.400,   527.778,   459.353,     7.121,     0.022,     0.000,     0.000,     0.450,    37.253,   505.800,     1.000,     7.113,  -155.497,     0.000,   254.959,   339.988,    60.957,     9.511,     0.000,        11.340,         0.000,         3.161,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.500,   525.347,   459.252,     7.092,     0.022,     0.000,     0.000,     0.450,    37.152,   505.800,     1.000,     7.082,  -149.413,     0.000,   255.921,   339.849,    57.588,     7.897,     0.000,        11.438,         0.000,         3.129,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.603,   522.851,   459.151,     7.069,     0.022,     0.000,   475.939,     0.450,    37.051,   505.800,     1.000,     7.056,   305.776,   448.999,   256.887,   339.620,    54.235,     6.255,     0.000,        11.539,         0.001,         3.097,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.931,
    12.700,   520.486,   459.048,     7.046,     0.022,     0.000,     0.000,     0.450,    36.948,   505.800,     1.000,     7.032,  -138.224,     0.000,   257.854,   339.629,    51.407,     5.042,     0.000,        11.635,         0.001,         3.067,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.803,   517.990,   458.937,     7.024,     0.023,     0.000,     0.000,     0.450,    36.837,   505.800,     1.000,     7.009,  -132.946,     0.000,   258.827,   339.512,    48.524,     3.737,     0.000,        11.736,         0.001,         3.035,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.903,   515.559,   458.841,     7.004,     0.022,     0.000,     0.000,     0.450,    36.741,   505.800,     1.000,     6.985,  -127.985,     0.000,   259.806,   339.425,    45.818,     2.547,     0.000,        11.834,         0.001,         3.004,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.000,   513.194,   458.742,     6.988,     0.022,     0.000,   353.656,     0.450,    36.642,   505.800,     1.000,     6.966,   210.378,   333.638,   260.782,   339.341,    43.263,     1.438,     0.000,        11.930,         0.001,         2.975,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.983,
    13.103,   510.693,   458.627,     6.970,     0.023,     0.000,     0.000,     0.450,    36.527,   505.800,     1.000,     6.946,  -123.832,     0.000,   261.061,   339.263,    44.554,     1.077,     0.000,        12.031,         0.001,         2.944,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.201,   388.801,   458.518,     6.945,     0.023,     0.000,     0.000,     0.450,    36.418,   505.800,     1.000,     6.921,  -124.322,     0.000,   261.325,   339.141,    45.878,     0.628,     0.000,        12.127,         0.001,         2.915,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.300,   425.767,   458.409,     6.932,     0.024,     0.000,     0.000,     0.450,    36.309,   491.800,     1.000,     6.901,  -125.046,     0.000,   261.597,   339.073,    47.378,     0.192,     0.000,        12.224,         0.001,         2.886,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.401,   399.176,   458.299,     6.912,     0.024,     0.000,     0.000,     0.450,    36.199,   491.800,     1.000,     6.877,  -125.634,     0.000,   261.865,   338.980,    48.852,    -0.333,     0.000,        12.322,         0.001,         2.857,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.500,   184.256,   458.162,     6.891,     0.025,     0.000,     0.000,     0.450,    36.062,   491.800,     1.000,     6.848,  -126.129,     0.000,   262.140,   338.875,    50.351,    -0.957,     0.000,        12.419,         0.001,         2.829,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.600,   225.324,   458.055,     6.890,     0.025,     0.000,     0.000,     0.450,    35.955,   491.800,     1.000,     6.816,  -127.058,     0.000,   262.413,   338.883,    52.045,    -1.457,     0.000,        12.515,         0.001,         2.800,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.700,   200.229,   457.935,     6.856,     0.025,     0.000,     0.000,     0.450,    35.835,   491.800,     1.000,     6.778,  -126.991,     0.000,   262.681,   338.707,    53.313,    -2.347,     0.000,        12.613,         0.001,         2.772,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.803,   493.677,   457.806,     6.824,     0.027,     0.000,     0.000,     0.450,    35.706,   491.800,     1.000,     6.709,  -126.876,     0.000,   262.954,   338.556,    54.579,    -3.305,     0.000,        12.714,         0.001,         2.743,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.900,   491.319,   457.692,     6.766,     0.027,     0.000,     0.000,     0.450,    35.592,   491.800,     1.000,     6.608,  -125.831,     0.000,   263.225,   338.274,    55.431,    -4.649,     0.000,        12.809,         0.002,         2.717,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.000,   488.889,   457.575,     6.692,     0.028,     0.000,     0.000,     0.450,    35.475,   491.800,     1.000,     6.474,  -124.042,     0.000,   263.497,   337.917,    55.934,    -6.313,     0.000,        12.906,         0.002,         2.689,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.103,   486.380,   457.459,     6.577,     0.027,     0.000,     0.000,     0.450,    35.359,   491.800,     1.000,     6.330,  -139.877,     0.000,   258.865,   337.375,    59.981,     1.385,     0.000,        13.004,         0.004,         2.661,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.200,   484.028,   457.349,     6.410,     0.026,     0.000,     0.000,     0.450,    35.249,   478.000,     1.000,     6.218,  -152.943,     0.000,   254.255,   336.554,    62.626,     8.018,     0.000,        13.084,         0.008,         2.635,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.303,   481.517,   457.227,     6.362,     0.027,     0.000,     0.000,     0.450,    35.127,   478.000,     1.000,     6.125,  -163.270,     0.000,   254.402,   336.348,    65.918,    15.407,     0.000,        13.180,         0.008,         2.608,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.403,   479.084,   457.115,     6.277,     0.026,     0.000,     0.000,     0.450,    35.015,   478.000,     1.000,     6.052,  -174.896,     0.000,   250.845,   335.913,    68.041,    21.786,     0.000,        13.268,         0.010,         2.582,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.500,   476.736,   457.004,     6.202,     0.026,     0.000,    79.545,     0.450,    34.904,   478.000,     1.000,     5.994,  -110.571,    75.042,   247.424,   335.550,    69.713,    27.775,     0.000,        13.349,         0.011,         2.557,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.517,
    14.604,   474.218,   456.879,     6.158,     0.024,     0.000,     0.000,     0.450,    34.779,   478.000,     1.000,     5.956,  -195.966,     0.000,   244.135,   335.353,    71.176,    33.571,     0.000,        13.443,         0.011,         2.530,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.704,   471.790,   456.782,     6.114,     0.024,     0.000,    65.158,     0.450,    34.682,   478.000,     1.000,     5.917,  -143.716,    61.470,   240.966,   335.144,    72.137,    38.871,     0.000,        13.530,         0.012,         2.505,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.386,
