JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),           Gen1,           ISS1,     EPI(g/m2),     SED(Organic matter in sediments g/m3),    SEDP(OrgP in sediments gP/m3),    SEDN(OrgN in sediments gN/m3),    SEDC(OrgCSediments gC/m3),PLIM_ALG1           ,PLIM_ALG2           ,PLIM_ALG3           ,NLIM_ALG1           ,NLIM_ALG2           ,NLIM_ALG3           ,LLIM_ALG1           ,LLIM_ALG2           ,LLIM_ALG3           ,EPLIM_1,ENLIM_1,ELLIM_1,
    14.800,   469.444,   456.683,     6.319,     0.050,    72.590,     0.000,     0.462,    11.353,   188.500,     1.000,     6.319,  -218.651,     0.000,   237.917,   336.117,    74.749,    45.703,     0.000,         0.961,         1.242,         2.484,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.904,   466.921,   456.556,     6.149,     0.059,    76.989,     0.000,     0.463,    11.226,   188.500,     1.000,     6.149,  -223.452,     0.000,   234.985,   335.350,    73.915,    49.172,     0.000,         0.913,         1.284,         2.458,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    15.000,   225.134,   456.469,     5.890,     0.064,   121.254,     0.000,     0.463,    11.139,   188.500,     1.000,     5.890,  -225.516,     0.000,   232.194,   334.098,    72.082,    51.529,     0.000,         0.884,         1.308,         2.434,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    15.100,   256.991,   456.368,     5.492,     0.055,   102.699,     0.000,     0.463,    11.038,   168.300,     1.000,     5.492,  -214.634,     0.000,   231.937,   332.190,    67.151,    47.231,     0.000,         0.855,         1.328,         2.410,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    15.202,   394.646,   456.212,     4.987,     0.025,    69.406,     0.000,     0.463,    10.882,   168.300,     1.000,     4.987,  -202.532,     0.000,   231.727,   329.851,    61.932,    42.476,     0.000,         0.819,         1.346,         2.385,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    15.303,   439.094,   456.141,     4.466,     0.026,    77.290,     0.000,     0.464,    10.811,   168.300,     1.000,     4.466,  -190.653,     0.000,   231.514,   327.417,    56.925,    37.825,     0.000,         0.801,         1.354,         2.361,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    15.400,   169.290,   456.014,     3.914,     0.016,    52.634,     0.000,     0.463,    10.684,   168.300,     1.000,     3.923,  -178.345,     0.000,   231.299,   324.694,    51.916,    33.033,     0.000,         0.777,         1.331,         2.338,     0.009,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    15.500,   130.973,   455.924,     3.331,     0.028,    82.614,   665.205,     0.463,    10.594,   168.300,     1.000,     3.415,   460.877,   627.552,   231.089,   321.952,    47.306,    28.506,     0.000,         0.752,         1.294,         2.314,     0.009,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.715,
    15.601,   139.909,   455.836,     2.944,     0.024,    42.929,    48.496,     0.463,    10.506,   168.300,     1.000,     3.027,  -113.240,    45.751,   230.879,   320.195,    44.155,    25.520,     0.000,         0.738,         1.314,         2.291,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.295,
    15.700,   222.692,   455.711,     2.653,     0.032,    67.540,   220.239,     0.463,    10.381,   168.300,     1.000,     2.697,    54.775,   207.773,   230.672,   318.826,    41.641,    23.202,     0.000,         0.717,         1.347,         2.268,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.868,
    15.801,   139.909,   455.622,     2.498,     0.031,    59.659,    48.685,     0.463,    10.292,   168.300,     1.000,     2.556,  -103.501,    45.929,   230.461,   318.117,    39.953,    21.822,     0.000,         0.709,         1.338,         2.246,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.308,
    15.901,   247.857,   455.494,     2.447,     0.030,    62.338,   533.132,     0.464,    10.164,   168.300,     1.000,     2.489,   355.635,   502.955,   230.255,   317.800,    38.773,    21.002,     0.000,         0.676,         1.367,         2.224,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.916,
    16.000,    71.795,   455.413,     2.460,     0.054,    98.184,     0.000,     0.464,    10.082,   151.500,     1.000,     2.480,  -146.719,     0.000,   230.045,   317.932,    38.084,    20.748,     0.000,         0.661,         1.376,         2.203,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    16.101,   134.951,   455.278,     2.437,     0.038,    77.395,     0.000,     0.464,     9.948,   151.500,     1.000,     2.475,  -142.373,     0.000,   231.591,   317.833,    37.589,    18.542,     0.000,         0.645,         1.385,         2.182,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    16.200,    53.941,   455.140,     2.477,     0.042,    82.501,   534.234,     0.464,     9.810,   151.500,     1.000,     2.494,   365.266,   503.995,   233.165,   317.990,    37.311,    16.593,     0.000,         0.627,         1.403,         2.161,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.885,
    16.300,    65.268,   455.010,     2.477,     0.037,    76.503,   520.609,     0.464,     9.680,   151.500,     1.000,     2.508,   356.673,   491.140,   234.777,   317.996,    36.844,    14.403,     0.000,         0.613,         1.395,         2.140,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.884,
    16.400,    92.506,   454.864,     2.547,     0.032,    69.249,     0.000,     0.464,     9.534,   151.500,     1.000,     2.549,  -131.192,     0.000,   236.414,   318.341,    36.684,    12.581,     0.000,         0.592,         1.430,         2.120,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    16.500,   428.125,   454.760,     2.621,     0.073,    65.405,    19.230,     0.465,     9.430,   151.500,     1.000,     2.623,  -109.609,    18.142,   238.091,   318.675,    36.477,    10.690,     0.000,         0.580,         1.452,         2.099,     0.009,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.128,
    16.600,   425.694,   454.619,     2.795,     0.077,    67.137,     0.000,     0.465,     9.289,   151.500,     1.000,     2.795,  -125.717,     0.000,   239.801,   319.471,    36.721,     9.326,     0.000,         0.564,         1.458,         2.078,     0.009,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    16.703,   423.183,   454.484,     3.011,     0.084,    71.662,     0.000,     0.465,     9.154,   151.500,     1.000,     3.017,  -124.194,     0.000,   241.550,   320.450,    37.144,     8.150,     0.000,         0.542,         1.461,         2.057,     0.009,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    16.803,   420.754,   454.386,     3.310,     0.080,    66.765,     0.000,     0.465,     9.056,   137.800,     1.000,     3.312,  -123.928,     0.000,   243.337,   321.826,    37.996,     7.444,     0.000,         0.523,         1.491,         2.036,     0.009,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    16.900,   418.403,   454.241,     3.610,     0.088,    72.114,     0.000,     0.465,     8.911,   137.800,     1.000,     3.610,  -123.898,     0.000,   245.162,   323.287,    38.955,     6.819,     0.000,         0.497,         1.535,         2.017,     0.009,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    17.000,   415.972,   454.107,     3.913,     0.084,    67.987,     0.000,     0.466,     8.777,   137.800,     1.000,     3.925,  -123.610,     0.000,   247.017,   324.682,    39.852,     6.093,     0.000,         0.463,         1.542,         1.996,     0.009,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    17.103,   413.469,   453.970,     4.199,     0.088,    68.839,     0.000,     0.466,     8.640,   137.800,     1.000,     4.201,  -125.049,     0.000,   248.255,   326.005,    40.684,     6.615,     0.000,         0.443,         1.604,         1.976,     0.009,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    17.200,   411.111,   453.841,     4.461,     0.093,    71.346,     0.000,     0.466,     8.511,   137.800,     1.000,     4.455,  -126.324,     0.000,   249.496,   327.275,    41.459,     7.085,     0.000,         0.419,         1.628,         1.956,     0.009,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    17.303,   408.611,   453.690,     4.699,     0.100,    72.601,     0.000,     0.466,     8.360,   137.800,     1.000,     4.694,  -126.943,     0.000,   250.757,   328.366,    42.020,     7.315,     0.000,         0.396,         1.648,         1.936,     0.009,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    17.403,   406.184,   453.546,     4.883,     0.101,    73.255,    57.863,     0.467,     8.216,   137.800,     1.000,     4.882,   -72.153,    54.588,   252.035,   329.226,    42.302,     7.247,     0.000,         0.379,         1.659,         1.917,     0.009,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.360,
    17.500,   403.819,   453.409,     5.045,     0.111,    74.591,   521.870,     0.466,     8.079,   124.100,     1.000,     5.035,   366.156,   492.331,   253.330,   329.988,    42.463,     7.054,     0.000,         0.347,         1.647,         1.898,     0.010,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.921,
    17.602,   401.333,   453.253,     5.177,     0.112,    74.089,     0.000,     0.466,     7.923,   124.100,     1.000,     5.175,  -125.203,     0.000,   254.646,   330.640,    42.487,     6.722,     0.000,         0.330,         1.627,         1.878,     0.010,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    17.703,   398.896,   453.099,     5.350,     0.120,    75.327,     0.000,     0.466,     7.769,   124.100,     1.000,     5.329,  -124.942,     0.000,   255.985,   331.505,    42.769,     6.653,     0.000,         0.297,         1.581,         1.859,     0.010,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    17.800,   396.528,   452.953,     5.534,     0.128,    81.153,   568.711,     0.466,     7.623,   124.100,     1.000,     5.511,   412.191,   536.520,   257.337,   332.271,    42.931,     6.465,     0.000,         0.287,         1.568,         1.841,     0.010,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.831,
    17.902,   394.050,   452.797,     5.680,     0.126,    78.790,   421.718,     0.465,     7.467,   124.100,     1.000,     5.678,   274.311,   397.847,   258.707,   332.990,    43.033,     6.220,     0.000,         0.276,         1.548,         1.822,     0.010,     0.000,     0.001,     0.005,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.980,
    18.000,   391.666,   452.648,     5.810,     0.137,    78.699,     0.000,     0.465,     7.318,   124.100,     1.000,     5.801,  -122.616,     0.000,   260.101,   333.680,    43.097,     5.939,     0.000,         0.254,         1.512,         1.804,     0.010,     0.000,     0.001,     0.005,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    18.100,   389.236,   452.497,     5.899,     0.137,    79.941,     0.000,     0.465,     7.167,   124.100,     1.000,     5.899,  -126.129,     0.000,   259.635,   334.097,    44.045,     7.623,     0.000,         0.242,         1.485,         1.786,     0.010,     0.000,     0.001,     0.005,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    18.202,   386.765,   452.343,     5.947,     0.156,    82.721,     0.000,     0.465,     7.013,   111.200,     1.000,     5.947,  -129.280,     0.000,   259.125,   334.341,    44.834,     9.230,     0.000,         0.225,         1.440,         1.768,     0.010,     0.000,     0.001,     0.005,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    18.300,   133.038,   452.196,     5.894,     0.154,    95.209,     0.000,     0.464,     6.866,   111.200,     1.000,     5.894,  -130.668,     0.000,   258.614,   334.069,    44.957,    10.256,     0.000,         0.210,         1.383,         1.750,     0.010,     0.000,     0.001,     0.005,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    18.400,   186.219,   452.053,     5.792,     0.180,    99.910,     0.000,     0.463,     6.723,   111.200,     1.000,     5.792,  -131.294,     0.000,   258.111,   333.586,    44.777,    11.042,     0.000,         0.191,         1.326,         1.733,     0.010,     0.000,     0.001,     0.005,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    18.502,   343.404,   451.913,     5.692,     0.171,    85.245,     0.000,     0.463,     6.583,   111.200,     1.000,     5.692,  -131.988,     0.000,   257.626,   333.134,    44.605,    11.875,     0.000,         0.185,         1.275,         1.715,     0.012,     0.000,     0.001,     0.005,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    18.601,   377.053,   451.756,     5.574,     0.202,    92.363,     0.000,     0.462,     6.426,   111.200,     1.000,     5.583,  -132.410,     0.000,   257.152,   332.617,    44.307,    12.638,     0.000,         0.155,         1.230,         1.698,     0.012,     0.000,     0.001,     0.005,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    18.700,   374.652,   451.632,     5.515,     0.198,    94.040,     0.000,     0.462,     6.302,   111.200,     1.000,     5.515,  -133.565,     0.000,   256.675,   332.277,    44.240,    13.722,     0.000,         0.137,         1.203,         1.681,     0.012,     0.000,     0.001,     0.005,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    18.801,   372.195,   451.505,     5.427,     0.207,    96.148,     0.000,     0.462,     6.175,   111.200,     1.000,     5.427,  -134.485,     0.000,   256.205,   331.875,    44.053,    14.762,     0.000,         0.126,         1.163,         1.664,     0.012,     0.000,     0.001,     0.005,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    18.901,   369.768,   451.378,     5.307,     0.223,   100.334,   104.752,     0.461,     6.048,    99.000,     1.000,     5.307,   -35.892,    98.823,   255.742,   331.302,    43.568,    15.586,     0.000,         0.118,         1.122,         1.647,     0.012,     0.000,     0.001,     0.005,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.588,
    19.000,   367.361,   451.252,     5.162,     0.239,   102.890,   360.919,     0.461,     5.922,    99.000,     1.000,     5.162,   206.178,   340.489,   255.285,   330.582,    42.803,    16.211,     0.000,         0.109,         1.090,         1.631,     0.012,     0.000,     0.001,     0.005,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.993,
    19.101,   364.914,   451.150,     5.037,     0.238,   100.311,     0.000,     0.461,     5.820,    99.000,     1.000,     5.037,  -135.768,     0.000,   254.832,   330.031,    42.337,    18.232,     0.000,         0.103,         1.060,         1.614,     0.012,     0.000,     0.001,     0.005,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    19.201,   362.488,   451.073,     4.837,     0.259,   105.664,    60.020,     0.460,     5.743,    99.000,     1.000,     4.837,   -78.976,    56.622,   254.413,   329.083,    41.220,    19.708,     0.000,         0.099,         1.043,         1.598,     0.012,     0.000,     0.001,     0.005,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.404,
    19.300,   360.069,   450.991,     4.585,     0.291,   106.866,     0.000,     0.460,     5.661,    99.000,     1.000,     4.603,  -134.774,     0.000,   254.028,   327.987,    39.831,    20.983,     0.000,         0.091,         1.022,         1.582,     0.012,     0.000,     0.001,     0.005,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    19.400,   357.632,   450.902,     4.385,     0.253,   101.028,     0.000,     0.460,     5.572,    99.000,     1.000,     4.386,  -134.188,     0.000,   253.677,   326.957,    38.504,    22.403,     0.000,         0.091,         1.010,         1.566,     0.012,     0.000,     0.001,     0.005,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    19.500,   355.200,   450.812,     4.129,     0.267,   103.981,     0.000,     0.460,     5.482,    99.000,     1.000,     4.129,  -132.819,     0.000,   253.359,   325.753,    36.858,    23.567,     0.000,         0.089,         0.993,         1.550,     0.012,     0.000,     0.001,     0.005,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    19.600,   352.777,   450.747,     3.916,     0.287,   107.031,   132.998,     0.460,     5.417,    99.000,     1.000,     3.924,    -6.617,   125.470,   253.075,   324.709,    35.422,    25.032,     0.000,         0.083,         0.976,         1.535,     0.013,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.653,
    19.700,   350.347,   450.684,     3.674,     0.363,   111.505,     0.000,     0.460,     5.354,    99.000,     1.000,     3.697,  -131.372,     0.000,   252.824,   323.674,    33.958,    26.564,     0.000,         0.077,         0.960,         1.519,     0.013,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    19.802,   327.749,   450.610,     3.452,     0.298,   101.781,   494.254,     0.459,     5.280,    99.000,     1.000,     3.454,   336.008,   466.278,   252.597,   322.527,    32.269,    28.070,     0.000,         0.082,         0.946,         1.504,     0.013,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.951,
    19.900,   345.486,   450.582,     3.276,     0.311,   115.025,     0.000,     0.459,     5.252,    99.000,     1.000,     3.277,  -130.480,     0.000,   252.412,   321.715,    31.076,    30.101,     0.000,         0.080,         0.934,         1.489,     0.013,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    20.000,   343.055,   450.491,     2.987,     0.301,   114.479,     0.000,     0.459,     5.161,    99.000,     1.000,     3.003,  -128.227,     0.000,   252.260,   320.371,    28.959,    31.158,     0.000,         0.071,         0.915,         1.474,     0.013,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    20.102,   340.581,   450.446,     2.835,     0.340,   121.662,   294.192,     0.459,     5.116,    99.000,     1.000,     2.835,   153.376,   277.539,   252.525,   319.647,    27.696,    29.345,     0.000,         0.073,         0.906,         1.459,     0.013,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.968,
    20.200,   191.302,   450.391,     2.840,     0.384,   134.611,     0.000,     0.459,     5.061,    99.000,     1.000,     2.841,  -123.598,     0.000,   252.791,   319.693,    27.695,    29.002,     0.000,         0.074,         0.897,         1.445,     0.013,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    20.302,   335.727,   450.254,     2.850,     0.365,   123.948,   431.987,     0.459,     4.924,    86.700,     1.000,     2.849,   284.696,   407.534,   253.059,   319.696,    27.620,    28.582,     0.000,         0.071,         0.891,         1.431,     0.013,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.971,
    20.402,   333.294,   450.181,     2.822,     0.333,   126.165,     0.000,     0.459,     4.851,    86.700,     1.000,     2.832,  -121.707,     0.000,   253.332,   319.617,    27.411,    28.011,     0.000,         0.063,         0.881,         1.416,     0.013,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    20.500,    60.374,   450.104,     2.832,     0.339,   113.900,   298.961,     0.459,     4.774,    86.700,     1.000,     2.833,   160.996,   282.038,   253.604,   319.642,    27.363,    27.642,     0.000,         0.073,         0.872,         1.403,     0.013,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.987,
    20.600,    55.614,   450.025,     2.835,     0.385,   121.171,   134.686,     0.459,     4.695,    86.700,     1.000,     2.835,     6.694,   127.063,   253.877,   319.664,    27.307,    27.275,     0.000,         0.077,         0.866,         1.389,     0.013,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.730,
    20.701,   314.304,   450.014,     2.842,     0.384,   138.276,     0.000,     0.459,     4.684,    86.700,     1.000,     2.845,  -119.819,     0.000,   254.145,   319.712,    27.286,    26.966,     0.000,         0.061,         0.850,         1.375,     0.014,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    20.800,   323.611,   449.872,     2.849,     0.279,   124.633,     0.000,     0.458,     4.542,    86.700,     1.000,     2.849,  -119.125,     0.000,   254.424,   319.733,    27.217,    26.599,     0.000,         0.064,         0.831,         1.361,     0.014,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    20.901,   321.151,   449.796,     2.849,     0.299,   117.385,   233.988,     0.458,     4.466,    86.700,     1.000,     2.849,   102.453,   220.743,   254.699,   319.717,    27.092,    26.181,     0.000,         0.064,         0.825,         1.348,     0.014,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.878,
    21.000,   232.378,   449.769,     2.822,     0.428,   136.216,   395.516,     0.458,     4.439,    86.700,     1.000,     2.822,   256.082,   373.128,   254.980,   319.603,    26.824,    25.600,     0.000,         0.064,         0.816,         1.334,     0.014,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.983,
    21.100,   153.900,   449.683,     2.897,     0.267,   134.078,    67.358,     0.458,     4.353,    86.700,     1.000,     2.897,   -53.359,    63.545,   255.646,   319.949,    27.304,    25.297,     0.000,         0.064,         0.815,         1.321,     0.014,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.397,
    21.201,   260.039,   449.667,     3.016,     0.355,   155.547,     0.000,     0.458,     4.337,    86.700,     1.000,     3.013,  -117.537,     0.000,   256.312,   320.479,    28.068,    25.301,     0.000,         0.061,         0.817,         1.308,     0.014,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    21.301,   311.427,   449.717,     3.143,     0.509,   204.724,     0.000,     0.458,     4.387,    86.700,     1.000,     3.130,  -118.007,     0.000,   256.986,   320.974,    28.797,    25.222,     0.000,         0.052,         0.823,         1.295,     0.014,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    21.400,   309.028,   449.371,     3.239,     0.208,    94.466,     0.000,     0.458,     4.041,    86.700,     1.000,     3.236,  -118.656,     0.000,   257.675,   321.515,    29.617,    25.199,     0.000,         0.062,         0.822,         1.282,     0.014,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    21.501,   247.857,   449.379,     3.365,     0.379,   150.462,     0.000,     0.458,     4.049,    86.700,     1.000,     3.365,  -119.568,     0.000,   258.370,   322.114,    30.555,    25.268,     0.000,         0.063,         0.826,         1.269,     0.014,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    21.600,   188.685,   449.260,     3.488,     0.283,   131.848,     0.000,     0.458,     3.930,    75.300,     1.000,     3.488,  -120.381,     0.000,   259.071,   322.690,    31.481,    25.280,     0.000,         0.063,         0.831,         1.257,     0.014,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    21.700,   149.962,   449.149,     3.634,     0.232,   122.102,    38.474,     0.458,     3.819,    75.300,     1.000,     3.633,   -85.506,    36.297,   259.783,   323.397,    32.663,    25.526,     0.000,         0.061,         0.834,         1.244,     0.014,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.271,
