JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),           Gen1,           ISS1,     EPI(g/m2),     SED(Organic matter in sediments g/m3),    SEDP(OrgP in sediments gP/m3),    SEDN(OrgN in sediments gN/m3),    SEDC(OrgCSediments gC/m3),PLIM_ALG1           ,PLIM_ALG2           ,PLIM_ALG3           ,NLIM_ALG1           ,NLIM_ALG2           ,NLIM_ALG3           ,LLIM_ALG1           ,LLIM_ALG2           ,LLIM_ALG3           ,EPLIM_1,ENLIM_1,ELLIM_1,
     7.801,   639.566,   462.864,     7.834,    -0.005,   167.432,     0.000,     0.450,    29.654,   794.700,     1.000,     7.808,  -153.007,     0.000,   252.016,   343.462,    39.300,    22.262,     0.000,         6.779,         0.000,         5.031,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     7.900,   637.152,   462.790,     7.823,    -0.004,   166.640,     0.000,     0.450,    29.580,   794.700,     1.000,     7.796,  -150.839,     0.000,   251.546,   343.409,    37.787,    21.188,     0.000,         6.877,         0.000,         4.980,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.000,   634.722,   462.720,     7.803,    -0.004,   167.059,   126.274,     0.450,    29.510,   794.700,     1.000,     7.778,   -29.342,   119.126,   251.115,   343.311,    36.201,    20.072,     0.000,         6.976,         0.000,         4.930,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.647,
     8.101,   632.274,   462.648,     7.777,    -0.004,   157.180,     0.000,     0.450,    29.438,   794.700,     1.000,     7.755,  -147.195,     0.000,   252.153,   343.101,    35.752,    20.495,     0.000,         7.076,         0.000,         4.880,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.200,   629.861,   462.583,     7.750,    -0.003,   169.786,     0.000,     0.450,    29.373,   794.700,     1.000,     7.732,  -146.394,     0.000,   253.296,   343.053,    35.514,    21.122,     0.000,         7.174,         0.000,         4.832,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.301,   627.404,   462.526,     7.723,    -0.006,   139.611,     0.000,     0.450,    29.316,   794.700,     1.000,     7.707,  -145.233,     0.000,   254.529,   342.919,    35.165,    21.678,     0.000,         7.274,         0.000,         4.783,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.401,   624.980,   462.467,     7.696,    -0.004,   150.528,     0.000,     0.450,    29.257,   785.700,     1.000,     7.682,  -144.034,     0.000,   255.811,   342.790,    34.823,    22.233,     0.000,         7.373,         0.000,         4.735,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.500,   622.569,   462.404,     7.668,    -0.006,   140.264,     0.000,     0.450,    29.194,   785.700,     1.000,     7.657,  -142.726,     0.000,   257.189,   342.654,    34.462,    22.799,     0.000,         7.471,         0.000,         4.687,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.601,   620.114,   462.338,     7.643,    -0.005,   165.427,     0.000,     0.450,    29.128,   785.700,     1.000,     7.633,  -141.394,     0.000,   258.640,   342.532,    34.112,    23.389,     0.000,         7.571,         0.000,         4.640,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.701,   617.684,   462.275,     7.614,    -0.007,   167.427,     0.000,     0.450,    29.065,   785.700,     1.000,     7.605,  -139.926,     0.000,   260.163,   342.391,    33.732,    23.965,     0.000,         7.671,         0.000,         4.593,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.800,   615.277,   462.209,     7.589,    -0.010,   161.599,     0.000,     0.450,    28.999,   785.700,     1.000,     7.579,  -138.417,     0.000,   261.783,   342.264,    33.360,    24.577,     0.000,         7.768,         0.000,         4.547,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.901,   612.820,   462.145,     7.561,    -0.011,   165.611,     0.000,     0.450,    28.935,   785.700,     1.000,     7.552,  -136.844,     0.000,   263.446,   342.133,    32.979,    25.179,     0.000,         7.868,         0.000,         4.501,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.000,   610.416,   462.076,     7.532,    -0.012,   184.587,    77.866,     0.450,    28.866,   785.700,     1.000,     7.521,   -61.687,    73.458,   265.199,   341.989,    32.572,    25.784,     0.000,         7.966,         0.000,         4.457,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.507,
     9.100,   607.986,   462.007,     7.502,    -0.014,   175.980,     0.000,     0.450,    28.797,   785.700,     1.000,     7.489,  -144.317,     0.000,   262.426,   341.845,    37.532,    27.367,     0.000,         8.065,         0.000,         4.412,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.201,   605.529,   461.940,     7.468,    -0.020,   168.220,     0.000,     0.450,    28.730,   785.700,     1.000,     7.451,  -153.911,     0.000,   259.659,   341.679,    42.796,    29.095,     0.000,         8.165,         0.001,         4.367,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.301,   603.093,   461.879,     7.431,    -0.014,   181.753,     0.000,     0.450,    28.669,   785.700,     1.000,     7.410,  -163.761,     0.000,   256.993,   341.501,    48.288,    30.965,     0.000,         8.264,         0.001,         4.323,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.400,   600.694,   461.818,     7.394,    -0.014,   138.650,     0.000,     0.450,    28.608,   785.700,     1.000,     7.366,  -173.781,     0.000,   254.458,   341.320,    53.958,    32.961,     0.000,         8.361,         0.001,         4.280,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.500,   598.264,   461.774,     7.356,    -0.012,   136.911,     0.000,     0.450,    28.564,   785.700,     1.000,     7.322,  -184.161,     0.000,   252.007,   341.129,    59.920,    35.119,     0.000,         8.459,         0.001,         4.237,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.601,   595.799,   461.747,     7.326,    -0.007,   162.858,     0.000,     0.450,    28.537,   785.700,     1.000,     7.281,  -195.098,     0.000,   249.655,   340.989,    66.246,    37.517,     0.000,         8.560,         0.002,         4.194,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.700,   593.403,   461.695,     7.289,    -0.001,   222.818,     0.000,     0.450,    28.485,   785.700,     1.000,     7.234,  -206.249,     0.000,   247.401,   340.809,    72.806,    40.035,     0.000,         8.657,         0.002,         4.152,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.802,   590.935,   461.587,     7.235,    -0.007,   131.399,   453.226,     0.450,    28.377,   785.700,     1.000,     7.174,   210.131,   427.572,   245.235,   340.537,    79.539,    42.599,     0.000,         8.757,         0.002,         4.110,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.967,
     9.902,   588.505,   461.504,     7.187,    -0.006,   145.566,   545.113,     0.450,    28.294,   785.700,     1.000,     7.119,   285.222,   514.258,   243.191,   340.304,    86.556,    45.366,     0.000,         8.855,         0.003,         4.069,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.901,
    10.000,   362.887,   461.414,     7.136,     0.002,   249.992,   276.314,     0.450,    28.204,   775.600,     1.000,     7.064,    19.525,   260.673,   241.224,   340.073,    93.952,    48.347,     0.000,         8.952,         0.003,         4.028,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.965,
    10.100,   299.907,   461.324,     7.084,    -0.010,   135.914,     0.000,     0.450,    28.114,   775.600,     1.000,     7.002,  -238.599,     0.000,   242.050,   339.818,    94.402,    46.429,     0.000,         9.050,         0.004,         3.988,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.202,   399.176,   461.261,     7.032,    -0.002,   272.876,     0.000,     0.450,    28.051,   775.600,     1.000,     6.937,  -235.661,     0.000,   242.961,   339.555,    94.778,    44.289,     0.000,         9.149,         0.004,         3.947,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.300,   186.219,   461.167,     6.981,    -0.020,    63.656,     0.000,     0.450,    27.957,   775.600,     1.000,     6.868,  -232.782,     0.000,   243.851,   339.313,    95.146,    42.174,     0.000,         9.246,         0.004,         3.908,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.402,   477.838,   461.099,     6.923,    -0.011,   181.435,     0.000,     0.450,    27.889,   775.600,     1.000,     6.792,  -228.913,     0.000,   244.741,   338.887,    95.108,    39.659,     0.000,         9.346,         0.004,         3.868,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.500,   127.190,   461.019,     6.889,    -0.005,   254.939,     0.000,     0.450,    27.809,   775.600,     1.000,     6.731,  -226.588,     0.000,   245.691,   338.814,    95.825,    37.639,     0.000,         9.442,         0.004,         3.830,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.600,   475.576,   460.935,     6.853,    -0.014,   125.476,     0.000,     0.450,    27.725,   775.600,     1.000,     6.673,  -224.055,     0.000,   246.598,   338.695,    96.386,    35.571,     0.000,         9.540,         0.004,         3.791,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.702,   569.046,   460.859,     6.795,    -0.008,   162.352,   548.908,     0.450,    27.648,   775.600,     1.000,     6.610,   297.383,   517.837,   247.561,   338.406,    96.608,    33.001,     0.000,         9.639,         0.005,         3.752,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.923,
    10.802,   566.623,   460.781,     6.724,    -0.008,   161.070,    84.417,     0.450,    27.571,   775.600,     1.000,     6.546,  -136.920,    79.639,   248.520,   338.077,    96.705,    30.297,     0.000,         9.736,         0.005,         3.715,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.478,
    10.900,   564.236,   460.702,     6.652,    -0.008,   159.222,     0.000,     0.450,    27.492,   775.600,     1.000,     6.487,  -212.431,     0.000,   249.490,   337.727,    96.730,    27.464,     0.000,         9.829,         0.006,         3.678,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.000,   561.805,   460.621,     6.567,    -0.005,   158.839,     0.000,     0.450,    27.411,   775.600,     1.000,     6.417,  -207.826,     0.000,   250.473,   337.313,    96.586,    24.400,     0.000,         9.923,         0.007,         3.641,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.102,   559.324,   460.537,     6.465,    -0.002,   159.354,     0.000,     0.450,    27.327,   775.600,     1.000,     6.330,  -200.529,     0.000,   250.962,   336.834,    92.722,    21.935,     0.000,        10.017,         0.009,         3.604,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.200,   556.944,   460.454,     6.377,    -0.007,   157.553,     0.000,     0.450,    27.244,   764.400,     1.000,     6.254,  -192.710,     0.000,   251.447,   336.231,    88.622,    19.303,     0.000,        10.106,         0.011,         3.568,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.302,   554.465,   460.366,     6.281,    -0.010,   156.032,     0.000,     0.450,    27.156,   764.400,     1.000,     6.171,  -186.690,     0.000,   251.933,   335.948,    85.287,    17.388,     0.000,        10.198,         0.014,         3.532,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.402,   552.034,   460.280,     6.184,    -0.011,   159.172,   698.227,     0.450,    27.070,   764.400,     1.000,     6.088,   478.903,   658.704,   252.420,   335.462,    81.615,    15.144,     0.000,        10.287,         0.017,         3.496,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.727,
    11.500,   549.652,   460.190,     6.090,    -0.021,   154.480,   603.419,     0.450,    26.980,   764.400,     1.000,     5.996,   396.013,   569.263,   252.911,   335.016,    78.099,    13.045,     0.000,        10.374,         0.020,         3.462,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.814,
    11.602,   547.168,   460.097,     5.985,    -0.025,   156.297,     0.000,     0.450,    26.887,   764.400,     1.000,     5.891,  -166.661,     0.000,   253.403,   334.530,    74.593,    10.941,     0.000,        10.463,         0.023,         3.426,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.702,   544.738,   460.005,     5.877,    -0.024,   155.124,     0.000,     0.450,    26.795,   764.400,     1.000,     5.780,  -160.058,     0.000,   253.899,   334.011,    71.101,     8.844,     0.000,        10.547,         0.027,         3.392,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.800,   542.361,   459.915,     5.751,    -0.018,   152.890,   442.085,     0.450,    26.705,   764.400,     1.000,     5.656,   263.906,   417.061,   254.396,   333.397,    67.514,     6.641,     0.000,        10.612,         0.032,         3.359,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.941,
    11.902,   539.874,   459.821,     5.630,    -0.012,   151.173,   713.578,     0.450,    26.611,   764.400,     1.000,     5.538,   522.249,   673.186,   250.542,   332.818,    64.084,     4.577,     0.000,        10.665,         0.038,         3.324,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.789,
    12.000,   537.500,   459.733,     5.498,    -0.013,   150.984,   407.559,     0.450,    26.523,   764.400,     1.000,     5.414,   240.301,   384.489,   251.154,   332.191,    60.656,     2.497,     0.000,        10.697,         0.045,         3.291,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.984,
    12.100,   535.069,   459.645,     5.334,    -0.013,   141.046,     0.000,     0.451,    26.435,   764.400,     1.000,     5.263,  -135.244,     0.000,   252.098,   331.410,    56.096,    -0.164,     0.000,        10.696,         0.054,         3.258,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.202,   532.580,   459.551,     5.180,    -0.015,   152.050,   103.695,     0.451,    26.341,   764.400,     1.000,     5.124,   -29.124,    97.825,   253.047,   330.690,    51.861,    -2.554,     0.000,        10.687,         0.063,         3.225,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.577,
    12.302,   530.150,   459.458,     5.010,    -0.014,   150.376,   313.609,     0.451,    26.248,   753.300,     1.000,     4.970,   177.212,   295.857,   254.004,   329.882,    47.695,    -4.928,     0.000,        10.658,         0.073,         3.192,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.983,
    12.400,   527.778,   459.352,     4.852,    -0.011,   152.004,     0.000,     0.451,    26.142,   753.300,     1.000,     4.826,  -110.948,     0.000,   254.959,   329.124,    43.843,    -7.059,     0.000,        10.616,         0.083,         3.161,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.500,   525.347,   459.251,     4.705,    -0.011,   152.772,     0.000,     0.451,    26.041,   753.300,     1.000,     4.691,  -103.815,     0.000,   255.921,   328.426,    40.270,    -8.960,     0.000,        10.572,         0.093,         3.129,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.603,   522.851,   459.150,     4.565,    -0.008,   149.264,   475.939,     0.451,    25.940,   753.300,     1.000,     4.559,   352.482,   448.999,   256.887,   327.603,    36.715,   -10.913,     0.000,        10.520,         0.105,         3.097,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.931,
    12.700,   520.486,   459.048,     4.446,    -0.005,   150.277,     0.000,     0.451,    25.838,   753.300,     1.000,     4.445,   -91.120,     0.000,   257.854,   327.201,    33.915,   -12.141,     0.000,        10.467,         0.116,         3.067,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.803,   517.990,   458.936,     4.334,     0.001,   144.134,     0.000,     0.451,    25.726,   753.300,     1.000,     4.334,   -85.531,     0.000,   258.827,   326.687,    31.110,   -13.439,     0.000,        10.419,         0.127,         3.035,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.903,   515.559,   458.840,     4.232,     0.015,   175.258,     0.000,     0.451,    25.630,   753.300,     1.000,     4.232,   -80.274,     0.000,   259.806,   326.204,    28.486,   -14.610,     0.000,        10.352,         0.137,         3.004,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.000,   513.194,   458.742,     4.148,     0.015,   146.823,   353.656,     0.451,    25.532,   753.300,     1.000,     4.148,   258.138,   333.638,   260.782,   325.793,    26.096,   -15.608,     0.000,        10.302,         0.146,         2.975,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.983,
    13.103,   510.693,   458.626,     4.071,     0.016,   140.896,     0.000,     0.452,    25.416,   753.300,     1.000,     4.071,   -73.181,     0.000,   261.061,   325.444,    26.097,   -17.300,     0.000,        10.235,         0.155,         2.944,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.201,   388.801,   458.517,     4.007,     0.009,   241.244,     0.000,     0.452,    25.307,   753.300,     1.000,     4.007,   -70.871,     0.000,   261.325,   325.144,    26.135,   -19.083,     0.000,        10.219,         0.163,         2.915,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.300,   425.767,   458.407,     3.914,     0.000,   167.133,     0.000,     0.452,    25.197,   743.000,     1.000,     3.966,   -67.755,     0.000,   261.597,   324.711,    25.930,   -21.289,     0.000,        10.175,         0.156,         2.886,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.401,   399.176,   458.292,     3.859,    -0.001,   187.962,     0.000,     0.451,    25.082,   743.000,     1.000,     3.930,   -65.047,     0.000,   261.865,   324.455,    25.865,   -23.408,     0.000,        10.119,         0.147,         2.857,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.500,   184.256,   458.158,     3.777,    -0.007,    72.082,     0.000,     0.451,    24.948,   743.000,     1.000,     3.897,   -61.402,     0.000,   262.140,   324.064,    25.480,   -26.002,     0.000,        10.083,         0.139,         2.829,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.600,   225.324,   458.056,     3.752,     0.000,   196.701,     0.000,     0.451,    24.846,   743.000,     1.000,     3.866,   -58.543,     0.000,   262.413,   323.938,    25.364,   -28.346,     0.000,        10.003,         0.130,         2.800,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.700,   200.229,   457.935,     3.734,    -0.006,   115.187,     0.000,     0.451,    24.725,   743.000,     1.000,     3.840,   -55.622,     0.000,   262.681,   323.858,    25.185,   -30.740,     0.000,         9.900,         0.134,         2.772,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.803,   493.677,   457.806,     3.645,     0.007,   153.731,     0.000,     0.452,    24.596,   743.000,     1.000,     3.798,   -50.756,     0.000,   262.954,   323.462,    24.263,   -34.015,     0.000,         9.650,         0.168,         2.744,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.900,   491.319,   457.691,     3.541,     0.018,   149.172,     0.000,     0.452,    24.481,   743.000,     1.000,     3.744,   -44.604,     0.000,   263.225,   322.915,    22.797,   -37.883,     0.000,         9.288,         0.189,         2.717,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.000,   488.889,   457.575,     3.464,     0.020,   148.024,     0.000,     0.452,    24.365,   743.000,     1.000,     3.701,   -39.008,     0.000,   263.497,   322.591,    21.475,   -41.561,     0.000,         9.031,         0.200,         2.690,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.103,   486.380,   457.459,     3.440,     0.025,   142.635,     0.000,     0.452,    24.249,   743.000,     1.000,     3.671,   -59.826,     0.000,   258.865,   322.489,    27.836,   -31.635,     0.000,         8.896,         0.213,         2.662,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.200,   484.028,   457.349,     3.379,     0.026,   140.747,     0.000,     0.452,    24.139,   733.800,     1.000,     3.650,   -78.238,     0.000,   254.255,   322.198,    32.966,   -22.671,     0.000,         8.788,         0.215,         2.636,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.303,   481.517,   457.227,     3.415,     0.035,   142.997,     0.000,     0.452,    24.017,   733.800,     1.000,     3.640,   -92.880,     0.000,   254.402,   322.395,    38.181,   -13.295,     0.000,         8.622,         0.223,         2.609,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.403,   479.084,   457.115,     3.358,     0.040,   141.823,     0.000,     0.452,    23.905,   733.800,     1.000,     3.624,  -107.553,     0.000,   250.845,   322.130,    41.780,    -5.513,     0.000,         8.446,         0.230,         2.583,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.500,   476.736,   457.004,     3.226,     0.044,   144.217,    79.545,     0.452,    23.794,   733.800,     1.000,     3.614,   -43.852,    75.042,   247.424,   321.446,    44.005,     0.868,     0.000,         8.310,         0.225,         2.558,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.517,
    14.604,   474.218,   456.878,     3.193,     0.046,   133.617,     0.000,     0.452,    23.668,   733.800,     1.000,     3.616,  -131.914,     0.000,   244.135,   321.389,    46.723,     7.936,     0.000,         8.340,         0.219,         2.531,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.704,   471.790,   456.783,     3.360,     0.028,   133.698,    65.158,     0.452,    23.573,   733.800,     1.000,     3.611,   -85.694,    61.470,   240.966,   322.118,    50.133,    15.880,     0.000,         8.785,         0.241,         2.506,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.385,
