JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),           Gen1,           ISS1,     EPI(g/m2),     SED(Organic matter in sediments g/m3),    SEDP(OrgP in sediments gP/m3),    SEDN(OrgN in sediments gN/m3),    SEDC(OrgCSediments gC/m3),PLIM_ALG1           ,PLIM_ALG2           ,PLIM_ALG3           ,NLIM_ALG1           ,NLIM_ALG2           ,NLIM_ALG3           ,LLIM_ALG1           ,LLIM_ALG2           ,LLIM_ALG3           ,EPLIM_1,ENLIM_1,ELLIM_1,
     7.801,   639.566,   462.864,     7.661,     0.022,   159.942,     0.000,     0.450,    29.654,   466.900,     1.000,     7.651,  -150.267,     0.000,   252.016,   342.616,    38.287,    21.380,     0.000,         6.776,         0.000,         5.031,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     7.900,   637.152,   462.790,     7.644,     0.024,   159.284,     0.000,     0.450,    29.580,   466.900,     1.000,     7.634,  -148.027,     0.000,   251.546,   342.536,    36.751,    20.285,     0.000,         6.875,         0.000,         4.980,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.000,   634.722,   462.720,     7.617,     0.026,   159.439,   126.274,     0.450,    29.510,   466.900,     1.000,     7.611,   -26.429,   119.126,   251.115,   342.401,    35.131,    19.138,     0.000,         6.974,         0.000,         4.930,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.647,
     8.101,   632.274,   462.647,     7.582,     0.027,   150.893,     0.000,     0.450,    29.437,   466.900,     1.000,     7.581,  -144.162,     0.000,   252.153,   342.158,    34.638,    19.519,     0.000,         7.074,         0.000,         4.880,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.200,   629.861,   462.583,     7.551,     0.030,   163.333,     0.000,     0.450,    29.373,   466.900,     1.000,     7.551,  -143.257,     0.000,   253.296,   342.082,    34.359,    20.111,     0.000,         7.172,         0.000,         4.832,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.301,   627.404,   462.526,     7.520,     0.029,   135.460,     0.000,     0.450,    29.316,   466.900,     1.000,     7.521,  -142.023,     0.000,   254.529,   341.929,    33.982,    20.640,     0.000,         7.272,         0.000,         4.783,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.401,   624.980,   462.467,     7.489,     0.028,   144.191,     0.000,     0.450,    29.257,   456.400,     1.000,     7.489,  -140.753,     0.000,   255.811,   341.784,    33.612,    21.169,     0.000,         7.372,         0.000,         4.735,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.500,   622.569,   462.404,     7.455,     0.024,   134.295,     0.000,     0.450,    29.194,   456.400,     1.000,     7.455,  -139.326,     0.000,   257.189,   341.616,    33.206,    21.693,     0.000,         7.470,         0.001,         4.687,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.601,   620.114,   462.337,     7.421,     0.026,   158.775,     0.000,     0.450,    29.127,   456.400,     1.000,     7.421,  -137.839,     0.000,   258.640,   341.452,    32.798,    22.229,     0.000,         7.569,         0.001,         4.640,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.701,   617.684,   462.275,     7.381,     0.022,   161.193,     0.000,     0.450,    29.065,   456.400,     1.000,     7.380,  -136.174,     0.000,   260.163,   341.256,    32.344,    22.738,     0.000,         7.668,         0.002,         4.593,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.800,   615.277,   462.209,     7.342,     0.028,   156.267,     0.000,     0.450,    28.999,   456.400,     1.000,     7.340,  -134.432,     0.000,   261.783,   341.064,    31.883,    23.268,     0.000,         7.765,         0.003,         4.547,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.901,   612.820,   462.145,     7.300,     0.028,   159.245,     0.000,     0.450,    28.935,   456.400,     1.000,     7.294,  -132.606,     0.000,   263.446,   340.863,    31.406,    23.783,     0.000,         7.865,         0.003,         4.501,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.000,   610.416,   462.076,     7.254,     0.030,   176.847,    77.866,     0.450,    28.866,   456.400,     1.000,     7.241,   -57.150,    73.458,   265.199,   340.636,    30.887,    24.285,     0.000,         7.962,         0.004,         4.457,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.507,
     9.100,   607.986,   462.007,     7.205,     0.037,   168.896,     0.000,     0.450,    28.797,   456.400,     1.000,     7.184,  -139.339,     0.000,   262.426,   340.401,    35.663,    25.701,     0.000,         8.059,         0.005,         4.412,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.201,   605.529,   461.940,     7.150,     0.043,   162.404,     0.000,     0.450,    28.730,   456.400,     1.000,     7.119,  -148.433,     0.000,   259.659,   340.137,    40.718,    27.237,     0.000,         8.158,         0.006,         4.367,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.301,   603.093,   461.879,     7.094,     0.041,   174.282,     0.000,     0.450,    28.669,   456.400,     1.000,     7.053,  -157.768,     0.000,   256.993,   339.866,    45.990,    28.904,     0.000,         8.256,         0.007,         4.323,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.400,   600.694,   461.818,     7.035,     0.023,   134.008,     0.000,     0.450,    28.608,   456.400,     1.000,     6.985,  -167.170,     0.000,   254.458,   339.575,    51.396,    30.657,     0.000,         8.352,         0.008,         4.280,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.500,   598.264,   461.774,     6.980,     0.020,   133.214,     0.000,     0.450,    28.564,   456.400,     1.000,     6.921,  -177.020,     0.000,   252.007,   339.308,    57.123,    32.596,     0.000,         8.449,         0.009,         4.237,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.601,   595.799,   461.747,     6.935,     0.019,   156.036,     0.000,     0.450,    28.537,   456.400,     1.000,     6.869,  -187.399,     0.000,   249.655,   339.094,    63.198,    34.762,     0.000,         8.548,         0.009,         4.194,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.700,   593.403,   461.695,     6.874,     0.039,   209.765,     0.000,     0.450,    28.485,   456.400,     1.000,     6.804,  -197.794,     0.000,   247.401,   338.802,    69.424,    36.969,     0.000,         8.644,         0.010,         4.152,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.802,   590.935,   461.587,     6.776,     0.035,   126.056,   453.226,     0.450,    28.377,   456.400,     1.000,     6.706,   219.857,   427.572,   245.235,   338.311,    75.614,    39.024,     0.000,         8.742,         0.011,         4.110,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.967,
     9.902,   588.505,   461.503,     6.683,     0.043,   136.701,   545.113,     0.450,    28.293,   456.400,     1.000,     6.618,   296.256,   514.258,   243.191,   337.871,    82.064,    41.257,     0.000,         8.837,         0.011,         4.069,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.901,
    10.000,   362.887,   461.415,     6.595,     0.036,   251.724,   276.314,     0.450,    28.205,   448.000,     1.000,     6.534,    31.830,   260.673,   241.224,   337.461,    88.899,    43.707,     0.000,         8.930,         0.012,         4.028,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.965,
    10.100,   299.907,   461.325,     6.512,     0.026,   129.114,     0.000,     0.450,    28.115,   448.000,     1.000,     6.442,  -225.431,     0.000,   242.050,   337.053,    88.990,    41.437,     0.000,         9.025,         0.013,         3.988,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.202,   399.176,   461.260,     6.435,     0.035,   276.675,     0.000,     0.450,    28.050,   448.000,     1.000,     6.345,  -221.851,     0.000,   242.961,   336.688,    89.096,    39.028,     0.000,         9.120,         0.013,         3.947,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.300,   186.219,   461.166,     6.379,     0.019,    38.986,     0.000,     0.450,    27.956,   448.000,     1.000,     6.264,  -218.606,     0.000,   243.851,   336.402,    89.305,    36.749,     0.000,         9.213,         0.014,         3.908,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.402,   477.838,   461.099,     6.307,     0.031,   176.123,     0.000,     0.450,    27.889,   448.000,     1.000,     6.174,  -214.274,     0.000,   244.741,   335.912,    89.078,    34.025,     0.000,         9.308,         0.015,         3.868,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.500,   127.190,   461.019,     6.245,     0.032,   254.406,     0.000,     0.450,    27.809,   448.000,     1.000,     6.099,  -211.113,     0.000,   245.691,   335.707,    89.437,    31.661,     0.000,         9.398,         0.016,         3.830,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.600,   475.576,   460.934,     6.154,     0.024,   113.522,     0.000,     0.450,    27.724,   448.000,     1.000,     6.011,  -207.127,     0.000,   246.598,   335.333,    89.389,    29.003,     0.000,         9.486,         0.019,         3.791,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.702,   569.046,   460.858,     6.014,     0.045,   154.926,   548.908,     0.450,    27.648,   448.000,     1.000,     5.894,   316.451,   517.837,   247.561,   334.659,    88.729,    25.559,     0.000,         9.569,         0.023,         3.752,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.923,
    10.802,   566.623,   460.780,     5.867,     0.046,   153.264,    84.417,     0.450,    27.570,   448.000,     1.000,     5.774,  -115.801,    79.639,   248.520,   333.969,    87.984,    22.006,     0.000,         9.644,         0.029,         3.715,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.478,
    10.900,   564.236,   460.701,     5.698,     0.045,   151.303,     0.000,     0.450,    27.491,   448.000,     1.000,     5.632,  -188.664,     0.000,   249.490,   333.151,    86.926,    18.076,     0.000,         9.713,         0.036,         3.678,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.000,   561.805,   460.620,     5.534,     0.057,   150.867,     0.000,     0.450,    27.410,   448.000,     1.000,     5.487,  -181.868,     0.000,   250.473,   332.366,    85.893,    14.082,     0.000,         9.781,         0.044,         3.641,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.102,   559.324,   460.536,     5.371,     0.050,   151.209,     0.000,     0.450,    27.326,   448.000,     1.000,     5.339,  -173.535,     0.000,   250.962,   331.607,    81.688,    11.203,     0.000,         9.846,         0.052,         3.604,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.200,   556.944,   460.454,     5.196,     0.067,   149.100,     0.000,     0.451,    27.244,   441.800,     1.000,     5.178,  -164.906,     0.000,   251.447,   330.756,    77.354,     8.242,     0.000,         9.903,         0.062,         3.568,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.302,   554.465,   460.366,     5.024,     0.055,   148.010,     0.000,     0.451,    27.156,   441.800,     1.000,     5.016,  -156.726,     0.000,   251.933,   329.953,    73.233,     5.473,     0.000,         9.955,         0.071,         3.532,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.402,   552.034,   460.279,     4.863,     0.074,   150.156,   698.227,     0.451,    27.069,   441.800,     1.000,     4.863,   509.824,   658.704,   252.420,   329.175,    69.276,     2.849,     0.000,         9.996,         0.081,         3.496,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.727,
    11.500,   549.652,   460.189,     4.700,     0.074,   145.779,   603.419,     0.451,    26.979,   441.800,     1.000,     4.700,   428.039,   569.263,   252.911,   328.399,    65.423,     0.314,     0.000,        10.011,         0.092,         3.462,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.814,
    11.602,   547.168,   460.096,     4.516,     0.052,   147.435,     0.000,     0.451,    26.886,   441.800,     1.000,     4.516,  -133.464,     0.000,   253.403,   327.558,    61.565,    -2.256,     0.000,         9.977,         0.105,         3.426,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.702,   544.738,   460.005,     4.294,     0.068,   146.204,     0.000,     0.451,    26.795,   441.800,     1.000,     4.294,  -124.924,     0.000,   253.899,   326.510,    57.443,    -5.131,     0.000,         9.859,         0.122,         3.392,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.800,   542.361,   459.915,     4.118,     0.089,   143.916,   442.085,     0.451,    26.705,   441.800,     1.000,     4.118,   299.576,   417.061,   254.396,   325.656,    53.776,    -7.551,     0.000,         9.711,         0.138,         3.359,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.941,
    11.902,   539.874,   459.821,     3.985,     0.037,   142.364,   713.578,     0.451,    26.611,   441.800,     1.000,     3.985,   557.547,   673.186,   250.542,   325.037,    50.603,    -9.458,     0.000,         9.643,         0.152,         3.324,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.789,
    12.000,   537.500,   459.733,     3.458,     0.060,   142.418,   407.559,     0.452,    26.523,   441.800,     1.000,     3.854,   283.149,   384.489,   251.154,   322.567,    44.545,   -14.617,     0.000,         9.008,         0.193,         3.291,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.984,
    12.100,   535.069,   459.645,     3.413,     0.040,   133.015,     0.000,     0.452,    26.435,   441.800,     1.000,     3.803,   -96.148,     0.000,   252.098,   322.379,    41.565,   -15.699,     0.000,         8.816,         0.215,         3.258,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.202,   532.580,   459.550,     3.353,     0.047,   143.031,   103.695,     0.452,    26.340,   441.800,     1.000,     3.750,     6.935,    97.825,   253.047,   322.124,    38.617,   -16.805,     0.000,         8.627,         0.227,         3.225,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.577,
    12.302,   530.150,   459.458,     3.318,     0.059,   141.099,   313.609,     0.452,    26.248,   435.600,     1.000,     3.725,   210.090,   295.857,   254.004,   321.852,    35.770,   -17.851,     0.000,         8.248,         0.245,         3.193,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.983,
    12.400,   527.778,   459.352,     3.276,     0.056,   142.103,     0.000,     0.453,    26.142,   435.600,     1.000,     3.701,   -81.363,     0.000,   254.959,   321.700,    33.240,   -18.619,     0.000,         8.129,         0.251,         3.162,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.500,   525.347,   459.251,     3.244,     0.059,   142.998,     0.000,     0.453,    26.041,   435.600,     1.000,     3.688,   -77.184,     0.000,   255.921,   321.564,    30.840,   -19.299,     0.000,         8.069,         0.250,         3.130,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.603,   522.851,   459.150,     3.258,     0.066,   139.676,   475.939,     0.452,    25.940,   435.600,     1.000,     3.695,   375.521,   448.999,   256.887,   321.509,    28.656,   -19.799,     0.000,         7.861,         0.248,         3.098,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.932,
    12.700,   520.486,   459.048,     3.227,     0.063,   139.820,     0.000,     0.453,    25.838,   435.600,     1.000,     3.700,   -70.066,     0.000,   257.854,   321.492,    26.627,   -20.199,     0.000,         7.777,         0.241,         3.068,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.803,   517.990,   458.936,     3.223,     0.070,   132.772,     0.000,     0.452,    25.726,   435.600,     1.000,     3.709,   -66.832,     0.000,   258.827,   321.491,    24.709,   -20.541,     0.000,         7.504,         0.237,         3.036,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.903,   515.559,   458.840,     3.311,     0.053,   169.058,     0.000,     0.453,    25.630,   435.600,     1.000,     3.716,   -65.088,     0.000,   259.806,   321.884,    23.336,   -20.327,     0.000,         7.749,         0.269,         3.006,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.000,   513.194,   458.742,     3.322,     0.042,   137.359,   353.656,     0.453,    25.532,   435.600,     1.000,     3.718,   271.500,   333.638,   260.782,   321.905,    21.613,   -20.598,     0.000,         7.619,         0.267,         2.976,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.983,
    13.103,   510.693,   458.626,     3.349,     0.040,   129.397,     0.000,     0.453,    25.416,   435.600,     1.000,     3.714,   -61.108,     0.000,   261.061,   322.065,    21.986,   -21.882,     0.000,         7.723,         0.272,         2.946,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.201,   388.801,   458.517,     3.320,     0.018,   239.650,     0.000,     0.453,    25.307,   435.600,     1.000,     3.696,   -58.906,     0.000,   261.325,   321.928,    22.003,   -23.701,     0.000,         7.762,         0.257,         2.917,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.300,   425.767,   458.406,     3.339,     0.010,   157.693,     0.000,     0.452,    25.196,   427.700,     1.000,     3.670,   -57.286,     0.000,   261.597,   322.017,    22.263,   -25.398,     0.000,         7.837,         0.245,         2.888,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.401,   399.176,   458.290,     3.353,     0.010,   183.700,     0.000,     0.452,    25.080,   427.700,     1.000,     3.644,   -55.442,     0.000,   261.865,   322.091,    22.452,   -27.237,     0.000,         7.898,         0.230,         2.859,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.500,   184.256,   458.157,     3.333,     0.007,    48.236,     0.000,     0.452,    24.947,   427.700,     1.000,     3.622,   -52.559,     0.000,   262.140,   321.986,    22.298,   -29.584,     0.000,         7.947,         0.219,         2.830,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.600,   225.324,   458.056,     3.368,     0.017,   190.545,     0.000,     0.452,    24.846,   427.700,     1.000,     3.605,   -50.545,     0.000,   262.413,   322.146,    22.444,   -31.632,     0.000,         7.993,         0.203,         2.802,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.700,   200.229,   457.935,     3.407,     0.020,   100.518,     0.000,     0.452,    24.725,   427.700,     1.000,     3.597,   -48.452,     0.000,   262.681,   322.326,    22.531,   -33.724,     0.000,         8.021,         0.208,         2.774,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.803,   493.677,   457.806,     3.439,     0.061,   142.440,     0.000,     0.452,    24.596,   427.700,     1.000,     3.597,   -45.952,     0.000,   262.954,   322.484,    22.464,   -36.042,     0.000,         7.978,         0.248,         2.745,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.900,   491.319,   457.691,     3.443,     0.060,   138.358,     0.000,     0.453,    24.481,   427.700,     1.000,     3.615,   -42.389,     0.000,   263.225,   322.485,    21.959,   -38.830,     0.000,         7.974,         0.264,         2.719,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.000,   488.889,   457.575,     3.470,     0.066,   136.940,     0.000,     0.453,    24.365,   427.700,     1.000,     3.626,   -39.171,     0.000,   263.497,   322.621,    21.537,   -41.491,     0.000,         8.146,         0.277,         2.691,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.103,   486.380,   457.459,     3.478,     0.072,   132.322,     0.000,     0.453,    24.249,   427.700,     1.000,     3.634,   -60.802,     0.000,   258.865,   322.676,    28.207,   -31.215,     0.000,         8.010,         0.279,         2.663,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.200,   484.028,   457.349,     3.477,     0.066,   129.862,     0.000,     0.453,    24.139,   418.400,     1.000,     3.634,   -80.197,     0.000,   254.255,   322.583,    33.703,   -21.834,     0.000,         8.032,         0.279,         2.638,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.303,   481.517,   457.227,     3.470,     0.087,   132.147,     0.000,     0.453,    24.017,   418.400,     1.000,     3.643,   -94.199,     0.000,   254.402,   322.663,    38.675,   -12.736,     0.000,         7.543,         0.281,         2.610,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.403,   479.084,   457.115,     3.431,     0.086,   131.362,     0.000,     0.453,    23.905,   418.400,     1.000,     3.650,  -109.242,     0.000,   250.845,   322.484,    42.405,    -4.803,     0.000,         7.504,         0.285,         2.584,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.500,   476.736,   457.004,     3.346,     0.073,   133.313,    79.545,     0.453,    23.794,   418.400,     1.000,     3.646,   -46.603,    75.042,   247.424,   322.040,    45.010,     2.019,     0.000,         7.870,         0.274,         2.559,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.517,
    14.604,   474.218,   456.878,     3.406,     0.086,   124.115,     0.000,     0.453,    23.668,   418.400,     1.000,     3.644,  -136.624,     0.000,   244.135,   322.437,    48.432,     9.889,     0.000,         8.169,         0.285,         2.533,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.704,   471.790,   456.783,     3.428,     0.053,   122.873,    65.158,     0.453,    23.573,   418.400,     1.000,     3.629,   -87.128,    61.470,   240.966,   322.446,    50.651,    16.468,     0.000,         8.046,         0.289,         2.507,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.385,
