## Site Characteristics
Country = 'China'
Station = 'Wangjiaba'
Description = 'CMFD daily forcing'
Source = 'CMFD'
Contact = 'HydroCraft'
Longitude = 115.6
Latitude = 32.43
Elevation = 30.0
AngstromA = 0.18
AngstromB = 0.55
HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
19841102,7792.0,11.1,19.1,1.143,1.3,0.0002,0
19841103,11189.2,12.6,20.6,0.968,3.2,0.0000,0
19841104,10760.3,14.1,22.1,1.063,3.1,0.0001,0
19841105,10874.3,13.8,21.8,1.126,1.7,0.0001,0
19841106,8789.5,13.6,21.6,1.218,3.0,0.0007,0
19841107,6022.9,10.8,18.8,1.092,1.5,0.0126,0
19841108,5886.0,12.8,20.8,1.292,1.7,1.2757,0
19841109,4230.1,10.3,18.3,1.583,3.7,6.4317,0
19841110,4993.5,7.2,15.2,1.279,3.7,4.1080,0
19841111,4726.9,8.7,16.7,1.395,3.2,0.4372,0
19841112,4680.3,8.9,16.9,1.325,5.0,0.6421,0
19841113,4600.8,7.8,15.8,1.313,4.0,0.5272,0
19841114,4786.1,7.0,15.0,1.259,3.3,1.3698,0
19841115,9494.5,7.6,15.6,1.245,2.1,0.1485,0
19841116,9453.5,10.2,18.2,1.374,1.4,0.0085,0
19841117,8129.4,11.1,19.1,1.405,2.9,0.0843,0
19841118,7325.4,3.9,11.9,0.988,6.2,0.0354,0
19841119,9024.1,-1.0,7.0,0.573,3.7,0.0000,0
19841120,10197.4,-0.2,7.8,0.608,2.1,0.0000,0
19841121,8619.3,3.6,11.6,0.848,2.5,0.0023,0
19841122,7415.7,5.3,13.3,1.010,1.4,0.0052,0
19841123,6917.6,6.2,14.2,1.038,2.6,0.0051,0
19841124,6610.5,3.5,11.5,0.901,3.3,0.0051,0
19841125,8148.0,2.7,10.7,0.773,3.7,0.0000,0
19841126,6312.4,3.2,11.2,0.875,3.6,0.1412,0
19841127,7883.6,1.0,9.0,0.688,2.4,0.0005,0
19841128,7324.6,2.4,10.4,0.796,2.9,0.0000,0
19841129,8521.6,5.0,13.0,0.917,3.3,0.0000,0
19841130,8673.7,5.1,13.1,0.795,3.5,0.0000,0
19841201,12448.5,4.4,12.4,0.589,3.0,0.0000,0
19841202,12356.5,4.9,12.9,0.786,3.3,0.0000,0
19841203,11429.4,6.0,14.0,0.832,2.3,0.0000,0
19841204,8087.5,0.4,8.4,0.609,4.0,0.0001,0
19841205,11315.8,-1.2,6.8,0.468,2.0,0.0000,0
19841206,11041.1,-0.0,8.0,0.584,3.2,0.0000,0
19841207,8528.5,2.8,10.8,0.760,2.7,0.1300,0
19841208,1531.9,1.7,9.7,0.844,3.2,1.2138,0
19841209,2617.9,0.3,8.3,0.756,2.7,0.0448,0
19841210,1928.4,-0.5,7.5,0.728,3.1,0.0014,0
19841211,2516.0,1.5,9.5,0.815,1.1,0.0276,0
19841212,2781.7,2.3,10.3,0.867,2.2,0.4666,0
19841213,2556.1,1.5,9.5,0.858,3.8,0.6604,0
19841214,1789.8,-1.8,6.2,0.675,4.7,0.9833,0
19841215,1477.9,-4.4,3.6,0.560,3.9,1.6706,0
19841216,6092.5,-4.9,3.1,0.529,2.1,0.0023,0
19841217,4815.5,-5.2,2.8,0.496,3.6,0.1158,0
19841218,7560.0,-7.7,0.3,0.247,1.7,0.0000,0
19841219,7765.6,-5.6,2.4,0.383,1.3,0.0000,0
19841220,7744.0,-4.6,3.4,0.465,2.0,0.0006,0
19841221,7658.1,-5.3,2.7,0.386,3.1,0.0000,0
19841222,10228.5,-5.8,2.2,0.301,2.5,0.0001,0
19841223,11334.8,-7.4,0.6,0.286,2.9,0.0000,0
19841224,11313.2,-7.8,0.2,0.321,0.9,0.0000,0
19841225,10333.4,-6.0,2.0,0.373,0.8,0.0000,0
19841226,9407.7,-6.1,1.9,0.378,1.3,0.0000,0
19841227,10478.2,-5.3,2.7,0.409,1.0,0.0000,0
19841228,10639.3,-6.0,2.0,0.393,1.9,0.0000,0
19841229,11335.7,-4.7,3.3,0.377,2.2,0.0000,0
19841230,8452.5,-3.5,4.5,0.450,2.1,0.0000,0
19841231,9917.4,-2.5,5.5,0.524,1.2,0.0000,0
19850101,3650.8,-1.4,6.6,0.619,1.3,0.0036,0
19850102,1493.9,-1.0,7.0,0.721,3.3,0.1747,0
19850103,1288.2,-3.0,5.0,0.607,3.3,0.3281,0
19850104,5222.4,-4.3,3.7,0.430,3.1,0.0051,0
19850105,3595.5,-4.2,3.8,0.525,0.9,0.0000,0
19850106,6231.2,-3.1,4.9,0.574,2.6,0.0912,0
19850107,4901.5,-3.5,4.5,0.543,2.6,0.0083,0
19850108,8549.7,-3.0,5.0,0.548,1.9,0.0000,0
19850109,7468.8,-2.8,5.2,0.483,3.6,0.0000,0
19850110,10597.0,-1.0,7.0,0.497,4.9,0.0000,0
19850111,6638.1,-1.5,6.5,0.518,2.7,0.0000,0
19850112,8441.7,-3.7,4.3,0.368,2.0,0.0000,0
19850113,10633.7,-4.7,3.3,0.313,3.6,0.0000,0
19850114,10343.8,-1.8,6.2,0.382,2.9,0.0000,0
19850115,10184.8,1.6,9.6,0.540,3.0,0.0000,0
19850116,8951.5,0.8,8.8,0.625,2.8,0.0000,0
19850117,8554.9,-0.7,7.3,0.646,1.6,0.0000,0
19850118,9082.4,-0.3,7.7,0.721,2.4,0.0003,0
19850119,10060.0,-2.6,5.4,0.536,2.5,0.0000,0
19850120,8934.2,-0.8,7.2,0.590,5.1,0.0002,0
19850121,7971.3,-0.9,7.1,0.711,2.0,0.2882,0
19850122,8078.0,-1.1,6.9,0.727,3.9,0.0354,0
19850123,5786.2,-5.5,2.5,0.503,4.1,0.9495,0
19850124,7975.6,-5.8,2.2,0.449,1.1,0.0003,0
19850125,10422.9,-4.4,3.6,0.568,2.3,0.0001,0
19850126,8898.8,-4.6,3.4,0.566,2.9,0.0002,0
19850127,4144.6,-4.2,3.8,0.522,2.0,0.0047,0
19850128,8165.7,-2.8,5.2,0.515,3.0,0.0000,0
19850129,8892.7,-3.6,4.4,0.503,2.9,0.0000,0
19850130,11861.0,-3.3,4.7,0.437,3.5,0.0000,0
19850131,9910.1,0.2,8.2,0.614,3.7,0.0000,0
19850201,11941.3,3.1,11.1,0.563,4.5,0.0000,0
19850202,14516.1,4.7,12.7,0.660,3.9,0.0000,0
19850203,10876.5,6.1,14.1,0.819,3.6,0.0974,0
19850204,3574.8,2.4,10.4,0.916,2.6,0.0324,0
19850205,4124.3,1.2,9.2,0.833,2.6,0.0311,0
19850206,4339.0,2.0,10.0,0.799,2.2,0.0605,0
19850207,4312.2,1.4,9.4,0.779,3.7,0.3466,0
19850208,2370.0,-0.6,7.4,0.735,2.4,0.1675,0
19850209,11781.5,0.8,8.8,0.747,3.5,0.0000,0
19850210,12997.6,3.3,11.3,0.751,3.0,0.0001,0
19850211,5398.7,1.7,9.7,0.799,3.1,0.0053,0
19850212,14864.7,5.6,13.6,0.780,2.8,0.0000,0
19850213,13371.3,1.8,9.8,0.717,4.8,0.0000,0
19850214,11131.8,5.1,13.1,0.938,2.3,0.0008,0
19850215,3895.8,1.8,9.8,0.761,3.8,0.0012,0
19850216,11040.6,-2.4,5.6,0.412,6.0,0.1997,0
19850217,3160.1,-8.2,-0.2,0.380,5.0,0.4151,0
19850218,3527.3,-7.9,0.1,0.394,3.7,0.0773,0
19850219,3155.8,-7.9,0.1,0.415,1.6,0.1207,0
19850220,10191.3,-6.5,1.5,0.447,1.0,0.0001,0
19850221,15528.7,-4.4,3.6,0.411,2.6,0.0008,0
19850222,13179.0,-4.5,3.5,0.401,2.8,0.0000,0
19850223,12030.8,-1.5,6.5,0.504,3.0,0.0004,0
19850224,9890.2,-2.2,5.8,0.521,4.9,0.0211,0
19850225,3642.2,-2.5,5.5,0.595,4.1,0.3804,0
19850226,3437.4,-2.9,5.1,0.639,4.0,0.6753,0
19850227,3863.8,-2.2,5.8,0.670,1.8,0.0103,0
19850228,5476.5,-0.7,7.3,0.710,1.3,0.0071,0
19850301,4372.3,-0.1,7.9,0.761,3.1,0.0598,0
19850302,4354.1,-0.7,7.3,0.702,2.5,0.0126,0
19850303,6554.8,-0.5,7.5,0.603,2.8,0.0002,0
19850304,13222.2,0.5,8.5,0.697,2.0,0.0009,0
19850305,17355.6,2.3,10.3,0.767,3.6,0.0000,0
19850306,4207.2,-0.4,7.6,0.760,2.0,1.8468,0
19850307,2763.1,-0.0,8.0,0.799,3.0,0.5817,0
19850308,2960.5,0.3,8.3,0.789,2.5,0.7811,0
19850309,10710.1,0.5,8.5,0.675,4.1,0.0549,0
19850310,3526.4,-3.5,4.5,0.549,3.8,0.2666,0
19850311,14500.5,-1.5,6.5,0.585,2.3,0.0000,0
19850312,11525.3,0.8,8.8,0.674,2.6,0.0000,0
19850313,7514.6,0.9,8.9,0.650,3.0,0.0023,0
19850314,17650.2,0.5,8.5,0.578,2.5,0.0000,0
19850315,20399.5,2.4,10.4,0.539,3.6,0.0000,0
19850316,14597.3,2.5,10.5,0.646,3.0,0.0000,0
19850317,13141.4,3.8,11.8,0.853,2.7,0.1389,0
19850318,7178.1,3.3,11.3,0.827,2.4,0.1515,0
19850319,15106.6,4.3,12.3,0.843,2.7,0.0303,0
19850320,15953.3,5.6,13.6,0.843,1.9,0.0085,0
19850321,18394.1,4.9,12.9,0.798,1.5,0.0001,0
19850322,16988.4,7.4,15.4,0.953,3.2,0.0004,0
19850323,17998.0,9.1,17.1,1.008,3.3,0.0000,0
19850324,2317.7,6.5,14.5,1.193,2.7,1.0341,0
19850325,12967.3,6.1,14.1,0.988,3.9,0.1461,0
19850326,3067.2,1.4,9.4,0.848,4.1,1.7223,0
19850327,7766.1,3.2,11.2,0.896,2.2,0.0018,0
19850328,10478.2,4.3,12.3,0.797,3.3,0.0402,0
19850329,24554.9,5.2,13.2,0.647,1.2,0.0000,0
19850330,20721.3,6.6,14.6,0.688,3.1,0.0000,0
19850331,24356.2,8.1,16.1,0.780,3.5,0.0000,0
19850401,16648.4,7.2,15.2,0.912,2.9,0.0000,0
19850402,20918.7,9.5,17.5,1.051,3.8,0.0003,0
19850403,21205.6,7.9,15.9,0.928,3.9,0.0000,0
19850404,19406.7,8.3,16.3,1.024,4.2,0.0032,0
19850405,12896.1,6.1,14.1,1.089,3.4,0.3332,0
19850406,13959.7,6.0,14.0,1.122,1.7,0.0000,0
19850407,23668.0,12.3,20.3,1.390,2.7,0.0000,0
19850408,24033.5,14.3,22.3,1.380,3.1,0.0000,0
19850409,20107.0,13.5,21.5,1.635,4.3,1.1623,0
19850410,14157.1,7.9,15.9,1.304,4.1,0.1903,0
19850411,24866.8,8.4,16.4,0.877,2.5,0.0354,0
19850412,12754.8,9.7,17.7,1.208,3.1,0.1455,0
19850413,11591.9,9.7,17.7,1.173,2.2,0.0054,0
19850414,17802.3,10.9,18.9,1.205,1.9,0.0009,0
19850415,17155.6,12.2,20.2,1.359,2.0,0.0002,0
19850416,22981.5,14.5,22.5,1.419,2.0,0.0004,0
19850417,24446.4,13.5,21.5,1.262,2.5,0.0002,0
19850418,22324.5,16.8,24.8,1.398,4.5,0.0000,0
19850419,20450.0,14.0,22.0,1.331,3.7,0.0004,0
19850420,22399.6,14.6,22.6,1.563,3.7,0.0000,0
19850421,16485.1,16.6,24.6,1.547,3.1,0.0044,0
19850422,21902.0,18.3,26.3,1.747,2.4,0.0001,0
19850423,23401.4,17.0,25.0,1.390,3.3,0.0028,0
19850424,19734.6,18.5,26.5,1.996,3.5,0.4397,0
19850425,5093.3,9.8,17.8,1.483,5.7,1.3091,0
19850426,23001.4,11.1,19.1,1.071,3.3,0.0000,0
19850427,24341.5,14.2,22.2,1.208,4.1,0.0000,0
19850428,23180.7,17.1,25.1,1.489,3.9,0.0000,0
19850429,25878.5,20.0,28.0,1.507,4.4,0.0000,0
19850430,24548.8,21.4,29.4,1.982,3.6,0.0000,0
19850501,20308.8,21.5,29.5,2.339,1.9,0.0582,0
19850502,13651.6,20.1,28.1,2.563,2.5,1.7222,0
19850503,10019.8,18.6,26.6,2.596,1.8,1.2835,0
19850504,8063.7,17.2,25.2,2.316,2.2,1.3899,0
19850505,4650.9,13.1,21.1,1.885,4.3,1.6507,0
19850506,8440.9,11.2,19.2,1.569,2.3,0.1908,0
19850507,23725.0,15.8,23.8,1.726,1.7,0.0399,0
19850508,19550.2,18.6,26.6,2.195,1.5,0.1246,0
19850509,6812.6,17.2,25.2,2.320,3.0,0.3154,0
19850510,11417.8,17.3,25.3,2.313,3.8,0.0042,0
19850511,19580.0,22.6,30.6,2.973,2.6,0.3563,0
19850512,13262.8,19.7,27.7,2.580,4.6,2.8500,0
19850513,4531.7,14.2,22.2,1.935,2.7,0.0362,0
19850514,6136.1,12.6,20.6,1.769,3.9,2.1511,0
19850515,6090.3,11.9,19.9,1.691,2.8,0.4986,0
19850516,18710.4,14.4,22.4,1.631,2.6,0.0074,0
19850517,12512.4,15.0,23.0,1.972,2.2,0.3019,0
19850518,15611.6,14.6,22.6,1.873,2.5,0.0903,0
19850519,23422.2,16.7,24.7,1.795,4.0,0.0001,0
19850520,26569.7,17.0,25.0,1.484,1.7,0.0000,0
19850521,23381.1,16.9,24.9,1.526,2.0,0.0000,0
19850522,24334.1,17.7,25.7,1.699,2.2,0.0000,0
19850523,21292.0,19.5,27.5,1.971,1.7,0.0192,0
19850524,24073.2,21.6,29.6,2.082,2.3,0.0029,0
19850525,23548.8,22.6,30.6,2.119,2.2,0.0019,0
19850526,4736.9,13.6,21.6,1.893,4.8,3.4037,0
19850527,12555.6,13.6,21.6,1.825,2.6,0.0107,0
19850528,18765.2,17.0,25.0,1.865,2.0,0.0043,0
19850529,16855.8,18.5,26.5,2.194,2.2,0.0200,0
19850530,10199.5,19.1,27.1,2.272,1.6,0.0041,0
19850531,14632.3,18.6,26.6,2.290,1.5,0.0742,0
19850601,21044.0,20.5,28.5,2.072,3.7,0.0005,0
19850602,21638.0,21.9,29.9,2.103,3.0,0.0549,0
19850603,6307.2,18.2,26.2,2.361,3.5,0.2523,0
19850604,12966.9,18.0,26.0,2.070,4.0,0.1267,0
19850605,16578.4,18.0,26.0,1.991,3.4,0.5972,0
19850606,12389.7,16.0,24.0,1.998,1.8,0.0502,0
19850607,24605.0,21.6,29.6,2.138,4.6,0.0000,0
19850608,23245.9,23.5,31.5,2.269,4.6,0.0000,0
19850609,10613.8,22.5,30.5,2.566,2.1,0.0000,0
19850610,12799.3,24.0,32.0,2.547,1.9,0.0723,0
19850611,4438.8,20.2,28.2,2.396,2.6,0.0818,0
19850612,10204.3,18.9,26.9,2.328,0.8,0.0341,0
19850613,23836.5,21.6,29.6,2.127,2.3,0.0000,0
19850614,20488.0,23.8,31.8,2.334,2.1,0.0006,0
19850615,13330.7,21.3,29.3,2.207,2.1,0.0686,0
19850616,18188.5,20.8,28.8,2.434,2.1,0.4690,0
19850617,20631.4,21.6,29.6,2.458,2.3,0.0778,0
19850618,22570.3,21.8,29.8,2.452,3.8,0.0453,0
19850619,23761.3,21.5,29.5,2.206,4.4,0.0147,0
19850620,20940.8,22.7,30.7,2.363,2.4,0.0110,0
19850621,6867.1,17.8,25.8,2.314,2.6,2.1377,0
19850622,6863.2,18.3,26.3,2.552,2.7,1.8069,0
19850623,4781.0,15.8,23.8,2.130,2.6,2.3637,0
19850624,15242.7,16.7,24.7,2.088,2.2,0.3051,0
19850625,20949.8,20.4,28.4,2.525,2.4,0.0095,0
19850626,22996.2,21.3,29.3,2.811,1.8,0.0067,0
19850627,24399.4,23.7,31.7,2.838,2.3,0.0051,0
19850628,24706.9,21.2,29.2,2.690,3.3,0.0028,0
19850629,21162.0,21.4,29.4,2.711,2.5,0.0126,0
19850630,22328.8,21.7,29.7,2.791,1.7,0.0171,0
19850701,16618.6,21.5,29.5,2.925,1.8,0.0641,0
19850702,14844.4,18.9,26.9,2.515,1.8,0.6449,0
19850703,18536.3,20.8,28.8,2.699,1.7,0.0264,0
19850704,22630.8,22.8,30.8,2.980,2.1,0.4834,0
19850705,19385.1,21.9,29.9,2.807,1.8,1.5120,0
19850706,15844.9,17.8,25.8,2.532,1.6,3.3400,0
19850707,16372.4,21.1,29.1,2.967,1.7,1.1661,0
19850708,22906.8,25.7,33.7,3.609,2.4,0.0163,0
19850709,22147.8,26.5,34.5,3.391,3.6,0.0180,0
19850710,23062.3,27.1,35.1,3.350,4.9,0.0003,0
19850711,22932.3,25.6,33.6,3.029,4.8,0.3416,0
19850712,17206.6,22.4,30.4,3.000,2.6,3.0594,0
19850713,19297.9,24.0,32.0,3.256,2.3,0.0082,0
19850714,19145.4,23.9,31.9,3.254,2.5,0.4216,0
19850715,22978.1,26.7,34.7,3.399,2.5,0.0269,0
19850716,21605.2,24.4,32.4,3.248,2.2,0.4573,0
19850717,23554.8,22.5,30.5,2.823,3.2,0.0091,0
19850718,23781.6,24.4,32.4,3.081,3.0,0.0000,0
19850719,22064.8,26.4,34.4,3.221,2.1,0.0303,0
19850720,16217.3,21.5,29.5,2.984,2.0,0.9619,0
19850721,22010.0,24.3,32.3,3.232,1.2,0.0468,0
19850722,20972.3,25.3,33.3,3.332,1.3,0.2649,0
19850723,21629.8,25.4,33.4,3.343,2.2,0.1477,0
19850724,22284.7,24.0,32.0,3.056,2.7,0.2497,0
19850725,18906.1,22.6,30.6,2.987,1.7,0.6119,0
19850726,21508.0,23.3,31.3,2.997,1.6,0.1250,0
19850727,22221.2,24.3,32.3,3.061,1.1,0.0277,0
19850728,21568.0,25.0,33.0,3.154,1.8,0.0025,0
19850729,18768.7,25.1,33.1,3.238,1.6,0.2062,0
19850730,15486.3,24.3,32.3,3.293,1.6,0.1277,0
19850731,21286.4,24.4,32.4,3.137,2.1,0.0308,0
19850801,25373.9,25.0,33.0,3.219,1.4,0.0300,0
19850802,24217.1,26.6,34.6,3.339,1.8,0.0520,0
19850803,24303.9,25.7,33.7,3.052,3.9,0.0778,0
19850804,22846.7,24.6,32.6,3.079,2.3,2.0921,0
19850805,24313.8,27.2,35.2,3.465,2.8,0.0012,0
19850806,24076.2,27.4,35.4,3.511,2.6,0.0074,0
19850807,24097.4,25.7,33.7,3.258,2.1,0.2224,0
19850808,23158.2,25.5,33.5,3.135,0.8,0.2999,0
19850809,16678.6,23.5,31.5,3.190,1.2,0.4275,0
19850810,15641.0,23.9,31.9,3.247,2.0,0.0504,0
19850811,24090.9,24.3,32.3,3.176,3.3,0.0362,0
19850812,23420.0,23.3,31.3,2.874,2.4,0.0000,0
19850813,10025.4,21.7,29.7,2.881,2.0,0.0051,0
19850814,23349.6,22.6,30.6,2.796,1.7,0.0022,0
19850815,23570.8,23.6,31.6,2.712,0.8,0.0002,0
19850816,21382.7,25.5,33.5,3.044,2.2,0.0026,0
19850817,20789.1,23.8,31.8,3.014,2.2,0.0012,0
19850818,21643.6,23.5,31.5,2.819,3.1,0.0016,0
19850819,16099.8,23.1,31.1,2.901,2.2,0.0167,0
19850820,13890.1,22.0,30.0,2.871,3.0,0.8069,0
19850821,5724.4,20.1,28.1,2.871,1.3,2.1276,0
19850822,15504.9,23.2,31.2,3.198,3.3,0.1218,0
19850823,11868.8,23.2,31.2,3.195,3.3,2.5506,0
19850824,9783.1,23.6,31.6,3.183,3.6,0.2518,0
19850825,10177.9,23.6,31.6,3.267,3.2,0.0138,0
19850826,15187.4,23.8,31.8,3.186,2.5,0.0031,0
19850827,21674.7,23.2,31.2,2.949,2.8,0.0001,0
19850828,15393.0,21.5,29.5,2.861,2.9,0.0042,0
19850829,13220.5,22.2,30.2,3.008,1.5,0.0355,0
19850830,19997.7,20.4,28.4,2.576,3.7,0.1462,0
19850831,16943.1,17.7,25.7,2.458,3.7,0.1594,0
19850901,13116.8,18.0,26.0,2.353,2.7,0.8585,0
19850902,16681.2,18.4,26.4,2.188,1.6,0.3014,0
19850903,16791.8,20.5,28.5,2.209,1.6,0.0049,0
19850904,12341.4,22.5,30.5,2.909,1.3,0.0253,0
19850905,13046.4,21.7,29.7,2.977,2.6,0.4731,0
19850906,12159.5,22.0,30.0,2.809,2.2,0.1873,0
19850907,11287.7,22.4,30.4,3.076,2.5,0.2561,0
19850908,14471.6,24.2,32.2,3.279,2.2,0.0558,0
19850909,11798.8,19.0,27.0,2.471,3.8,0.0878,0
19850910,14546.3,19.4,27.4,2.412,2.0,0.0036,0
19850911,11324.4,21.7,29.7,2.594,1.8,0.1717,0
19850912,10959.4,18.0,26.0,2.260,3.7,0.6750,0
19850913,9550.2,15.5,23.5,2.040,3.7,0.2093,0
19850914,10013.3,13.5,21.5,1.970,2.8,0.0224,0
19850915,14331.6,13.4,21.4,1.940,2.4,0.1807,0
19850916,11173.7,14.5,22.5,2.041,2.5,0.0030,0
19850917,12887.9,15.0,23.0,1.916,2.2,0.0102,0
19850918,6902.9,14.4,22.4,1.991,2.6,0.9130,0
19850919,10555.0,15.9,23.9,1.933,1.5,0.0084,0
19850920,13001.5,17.9,25.9,1.947,1.4,0.0337,0
19850921,1366.4,14.3,22.3,1.896,3.5,1.1743,0
19850922,3336.8,11.7,19.7,1.728,3.3,1.9949,0
19850923,7671.5,13.2,21.2,1.756,1.9,0.0523,0
19850924,11742.6,13.3,21.3,1.608,2.2,0.0044,0
19850925,12086.9,14.7,22.7,1.617,2.3,0.0000,0
19850926,8953.6,15.1,23.1,1.734,3.5,0.0000,0
19850927,4056.5,13.0,21.0,1.747,1.3,0.0037,0
19850928,15349.4,15.1,23.1,1.758,1.3,0.0000,0
19850929,12593.2,16.7,24.7,1.916,1.6,0.0001,0
19850930,14023.6,14.4,22.4,1.125,2.9,0.0002,0
19851001,21252.7,12.1,20.1,1.143,1.2,0.0000,0
19851002,20458.2,14.3,22.3,1.126,2.5,0.0000,0
19851003,18895.2,14.7,22.7,1.260,2.7,0.0000,0
19851004,19059.0,14.7,22.7,1.459,2.9,0.0001,0
19851005,19224.0,15.1,23.1,1.440,1.9,0.0000,0
19851006,19248.6,17.1,25.1,1.422,2.7,0.0000,0
19851007,18960.0,17.8,25.8,1.611,2.1,0.0000,0
19851008,16385.8,20.0,28.0,1.897,2.8,0.0005,0
19851009,12049.3,20.2,28.2,2.258,3.1,1.4843,0
19851010,2501.7,15.6,23.6,2.226,0.9,0.1746,0
19851011,3665.1,17.2,25.2,2.468,2.7,1.6628,0
19851012,1754.4,8.1,16.1,1.324,3.8,1.1535,0
19851013,3041.7,9.9,17.9,1.555,3.0,4.1211,0
19851014,1042.4,9.6,17.6,1.535,3.1,1.1583,0
19851015,2513.8,10.7,18.7,1.597,2.5,0.2904,0
19851016,2179.4,7.6,15.6,1.083,4.1,0.2111,0
19851017,1268.8,5.5,13.5,1.143,3.0,0.9536,0
19851018,1999.7,5.3,13.3,1.113,3.1,0.4915,0
19851019,1864.9,5.7,13.7,1.174,3.5,1.9321,0
19851020,3474.6,6.6,14.6,1.250,1.7,0.0014,0
19851021,6137.0,8.5,16.5,1.354,1.1,0.0049,0
19851022,11141.3,10.7,18.7,1.325,1.9,0.0001,0
19851023,4784.8,10.6,18.6,1.331,2.6,0.2716,0
19851024,2843.4,9.4,17.4,1.501,2.5,1.0974,0
19851025,3308.7,10.0,18.0,1.496,2.5,0.0916,0
19851026,4513.1,10.9,18.9,1.617,2.5,0.2726,0
19851027,3835.7,11.3,19.3,1.705,2.3,0.7968,0
19851028,2465.9,10.7,18.7,1.621,2.5,0.1196,0
19851029,9444.4,11.5,19.5,1.578,1.0,0.0023,0
19851030,5642.8,12.8,20.8,1.670,1.8,0.1844,0
19851031,14311.7,8.1,16.1,1.032,3.0,0.0025,0
19851101,14777.0,6.3,14.3,0.994,2.6,0.0000,0
19851102,11923.2,7.3,15.3,1.087,3.2,0.0000,0
19851103,12423.9,9.5,17.5,1.193,1.2,0.0000,0
19851104,3522.5,9.1,17.1,1.342,0.9,0.3220,0
19851105,6432.5,8.3,16.3,1.263,0.8,0.0059,0
19851106,11619.5,8.8,16.8,1.224,1.5,0.0018,0
19851107,6669.2,8.3,16.3,1.237,3.8,0.3065,0
19851108,9373.5,2.0,10.0,0.638,4.0,0.0049,0
19851109,15072.0,2.4,10.4,0.620,3.3,0.0000,0
19851110,13852.5,6.6,14.6,0.822,3.4,0.0000,0
19851111,13450.3,2.9,10.9,0.699,2.8,0.0000,0
19851112,13793.8,6.9,14.9,0.776,2.4,0.0000,0
19851113,13359.2,6.6,14.6,0.813,2.1,0.0000,0
19851114,11858.8,8.7,16.7,0.897,2.0,0.0001,0
19851115,10392.6,9.1,17.1,1.063,2.3,0.0143,0
19851116,10604.7,5.4,13.4,0.646,3.2,0.0001,0
19851117,13193.3,4.3,12.3,0.585,2.2,0.0000,0
19851118,11807.0,9.0,17.0,0.867,4.0,0.0000,0
19851119,12977.7,7.7,15.7,0.698,3.0,0.0000,0
19851120,11840.2,11.0,19.0,1.054,3.0,0.1187,0
19851121,2228.3,10.7,18.7,1.508,1.2,0.3584,0
19851122,3661.6,8.1,16.1,1.272,4.2,0.2496,0
19851123,3493.6,2.0,10.0,0.851,3.1,0.7671,0
19851124,12886.1,2.8,10.8,0.697,2.0,0.0449,0
19851125,12369.5,5.9,13.9,0.855,2.8,0.0000,0
19851126,4971.0,6.8,14.8,1.039,0.6,0.0000,0
19851127,2026.1,4.3,12.3,0.971,2.9,0.0002,0
19851128,7867.6,2.3,10.3,0.622,2.3,0.0000,0
19851129,9610.7,2.1,10.1,0.635,2.6,0.0000,0
19851130,11582.4,1.4,9.4,0.490,2.9,0.0000,0
19851201,12020.8,2.3,10.3,0.450,4.0,0.0000,0
19851202,11863.6,3.5,11.5,0.574,3.9,0.0000,0
19851203,7894.4,6.5,14.5,0.788,3.2,0.0000,0
19851204,11376.3,6.4,14.4,0.856,1.5,0.0000,0
19851205,6163.8,4.2,12.2,0.768,3.4,0.1209,0
19851206,2028.7,0.2,8.2,0.757,4.1,0.0876,0
19851207,2014.0,-7.8,0.2,0.350,5.3,0.0711,0
19851208,5613.8,-9.2,-1.2,0.226,2.7,0.0102,0
19851209,4256.9,-7.7,0.3,0.237,2.7,0.0000,0
19851210,3922.1,-7.6,0.4,0.255,1.8,0.0010,0
19851211,11361.6,-5.3,2.7,0.327,2.1,0.0000,0
19851212,11257.1,-2.1,5.9,0.404,4.6,0.0000,0
19851213,8792.9,-0.6,7.4,0.459,4.0,0.0000,0
19851214,11120.5,-2.3,5.7,0.263,6.6,0.0000,0
19851215,11967.3,-3.7,4.3,0.225,3.5,0.0000,0
19851216,12500.8,-2.4,5.6,0.275,2.5,0.0000,0
19851217,10395.2,-1.8,6.2,0.364,3.5,0.0000,0
19851218,9015.8,-3.1,4.9,0.370,1.7,0.0000,0
19851219,10261.3,-3.1,4.9,0.368,2.3,0.0000,0
19851220,3336.3,-3.2,4.8,0.523,2.6,0.0753,0
19851221,3408.5,-3.0,5.0,0.564,1.8,0.0284,0
19851222,9012.4,-2.0,6.0,0.588,2.2,0.0000,0
19851223,4514.8,-4.0,4.0,0.602,2.8,0.0001,0
19851224,8236.5,-1.8,6.2,0.606,2.5,0.0000,0
19851225,7534.9,-1.5,6.5,0.596,2.3,0.0002,0
19851226,3715.2,-2.2,5.8,0.653,0.5,0.0023,0
19851227,6061.8,-2.1,5.9,0.670,2.0,0.0064,0
19851228,3069.8,-0.0,8.0,0.741,1.4,0.0142,0
19851229,1796.7,-1.6,6.4,0.699,3.8,0.9531,0
19851230,8938.9,-1.4,6.6,0.642,2.3,0.0002,0
19851231,11314.1,-0.8,7.2,0.529,3.4,0.0000,0
19860101,12030.3,-2.4,5.6,0.497,2.4,0.0000,0
19860102,10049.2,1.0,9.0,0.608,3.1,0.0019,0
19860103,11508.0,-0.9,7.1,0.407,4.5,0.0000,0
