## Site Characteristics
Country = "China"; Station = "Wangjiaba_CMFD"; Description = "CMFD"
Source = "CMFD_3hr"; Contact = "hydrocraft"
Longitude = 115.6; Latitude = 32.43; Elevation = 28
AngstromA = 0.18; AngstromB = 0.55; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
1982-10-03,4482.0,17.8,19.7,2.066,1.9,4.19,0
1982-10-04,4492.8,16.2,18.5,1.816,2.4,5.81,0
1982-10-05,8748.0,15.2,21.8,1.886,1.2,0.01,0
1982-10-06,16696.8,14.6,25.8,1.811,1.3,0.01,0
1982-10-07,17506.8,15.8,26.2,1.652,1.4,0.00,0
1982-10-08,16567.2,15.2,25.4,1.717,2.1,0.06,0
1982-10-09,17139.6,15.3,25.0,1.577,3.2,0.00,0
1982-10-10,17269.2,16.2,25.2,1.708,3.2,0.00,0
1982-10-11,16588.8,17.0,26.6,1.790,1.8,0.00,0
1982-10-12,15973.2,18.1,26.2,1.877,2.7,0.01,0
1982-10-13,16070.4,18.8,28.0,2.063,2.6,3.35,0
1982-10-14,6091.2,19.0,23.2,2.230,1.4,4.07,0
1982-10-15,11480.4,16.2,24.9,1.975,3.5,0.65,0
1982-10-16,15217.2,14.3,20.8,1.499,3.1,0.01,0
1982-10-17,15919.2,15.6,23.3,1.578,3.4,0.00,0
1982-10-18,15832.8,14.5,27.1,1.513,5.8,0.04,0
1982-10-19,16956.0,11.3,20.6,0.908,2.7,0.00,0
1982-10-20,11934.0,11.9,21.6,1.194,2.6,0.09,0
1982-10-21,16059.6,11.7,22.8,1.188,1.6,0.00,0
1982-10-22,15616.8,14.2,25.1,1.209,3.2,0.00,0
1982-10-23,3996.0,11.3,15.4,1.280,3.8,0.06,0
1982-10-24,6512.4,9.4,16.8,1.165,2.4,0.04,0
1982-10-25,15271.2,8.8,17.2,0.942,3.8,0.00,0
1982-10-26,14806.8,10.2,19.6,1.232,3.1,2.96,0
1982-10-27,3564.0,14.2,16.4,1.687,1.0,1.92,0
1982-10-28,6836.4,13.9,19.1,1.676,1.9,1.20,0
1982-10-29,6922.8,14.3,19.8,1.650,1.2,0.02,0
1982-10-30,4104.0,12.2,18.7,1.636,2.4,13.20,0
1982-10-31,10681.2,8.5,19.9,1.277,2.9,3.02,0
1982-11-01,14569.2,10.0,19.0,1.055,1.7,0.00,0
1982-11-02,8575.2,12.0,19.3,1.256,4.2,1.71,0
1982-11-03,3542.4,13.8,14.8,1.492,1.4,7.08,0
1982-11-04,3175.2,14.1,15.5,1.616,1.0,0.23,0
1982-11-05,3272.4,14.8,17.2,1.712,1.8,0.21,0
1982-11-06,3153.6,16.0,17.9,1.869,2.0,1.97,0
1982-11-07,3715.2,15.7,18.8,1.715,3.0,0.91,0
1982-11-08,3164.4,11.9,17.7,1.495,3.4,6.86,0
1982-11-09,12733.2,2.4,10.7,0.606,6.0,0.00,0
1982-11-10,14018.4,3.1,11.0,0.586,4.3,0.00,0
1982-11-11,13705.2,7.6,16.7,0.828,4.9,0.00,0
1982-11-12,6307.2,9.7,17.7,1.183,2.5,0.00,0
1982-11-13,13024.8,10.0,19.7,1.192,1.2,0.00,0
1982-11-14,6480.0,6.0,15.9,1.011,2.9,0.08,0
1982-11-15,12506.4,5.6,12.6,0.786,2.6,0.17,0
1982-11-16,12852.0,5.8,14.0,0.750,2.1,0.00,0
1982-11-17,12571.2,7.1,16.3,1.057,2.8,0.00,0
1982-11-18,2581.2,7.3,11.3,1.145,2.4,2.17,0
1982-11-19,11080.8,4.8,13.0,0.929,2.3,0.01,0
1982-11-20,6728.4,4.9,12.1,1.105,3.1,1.59,0
1982-11-21,2624.4,8.1,10.7,1.083,2.7,0.27,0
1982-11-22,6339.6,6.6,10.6,0.888,2.4,0.00,0
1982-11-23,6620.4,7.2,13.0,0.886,2.0,0.00,0
1982-11-24,3542.4,5.9,9.1,0.730,4.1,0.01,0
1982-11-25,3099.6,6.0,7.1,0.825,3.7,0.67,0
1982-11-26,2646.0,6.4,7.4,0.963,3.7,2.26,0
1982-11-27,2408.4,6.7,8.1,0.992,4.8,14.97,0
1982-11-28,2214.0,4.2,6.9,0.866,5.2,8.99,0
1982-11-29,8899.2,5.1,10.1,0.772,4.1,0.00,0
1982-11-30,11329.2,5.9,13.3,0.837,4.8,0.00,0
1982-12-01,11134.8,5.5,15.7,0.885,2.7,0.02,0
1982-12-02,11426.4,4.0,12.1,0.668,3.3,0.00,0
1982-12-03,10454.4,5.1,14.3,0.957,1.7,0.13,0
1982-12-04,2754.0,2.7,9.6,0.870,4.2,2.01,0
1982-12-05,10886.4,-3.6,1.2,0.243,5.3,0.00,0
1982-12-06,11869.2,-3.5,1.3,0.315,2.4,0.00,0
1982-12-07,5886.0,-0.9,2.4,0.490,2.9,0.00,0
1982-12-08,3780.0,0.7,3.8,0.555,2.6,0.01,0
1982-12-09,3963.6,1.9,4.8,0.709,2.0,0.04,0
1982-12-10,2667.6,2.4,5.9,0.633,3.9,0.00,0
1982-12-11,5626.8,-1.8,4.0,0.399,2.5,0.00,0
1982-12-12,10843.2,-2.1,4.9,0.432,1.9,0.00,0
1982-12-13,10692.0,-0.3,8.9,0.430,2.4,0.00,0
1982-12-14,10821.6,-0.1,10.5,0.479,3.7,0.00,0
1982-12-15,2905.2,1.4,6.5,0.586,2.7,0.00,0
1982-12-16,10346.4,-2.0,8.5,0.440,3.8,0.00,0
1982-12-17,11124.0,-1.8,6.9,0.396,2.2,0.00,0
1982-12-18,11145.6,-1.8,9.8,0.424,2.1,0.00,0
1982-12-19,10918.8,0.3,11.9,0.497,3.1,0.00,0
1982-12-20,10886.4,1.3,13.4,0.573,3.6,0.00,0
1982-12-21,10810.8,3.8,16.2,0.588,4.9,0.00,0
1982-12-22,9752.4,1.3,9.0,0.372,2.8,0.00,0
1982-12-23,10368.0,2.2,15.5,0.655,2.6,0.00,0
1982-12-24,2937.6,-0.5,6.9,0.506,5.1,0.54,0
1982-12-25,6426.0,-1.6,4.5,0.363,3.7,0.00,0
1982-12-26,11340.0,-1.1,9.1,0.439,4.8,0.00,0
1982-12-27,10670.4,-0.5,11.1,0.510,2.9,0.00,0
1982-12-28,10951.2,0.7,14.3,0.579,3.8,0.00,0
1982-12-29,10897.2,-0.0,14.9,0.620,2.9,0.00,0
1982-12-30,10713.6,-0.0,9.6,0.643,3.0,0.01,0
1982-12-31,2743.2,3.6,6.3,0.736,3.3,2.20,0
1983-01-01,2624.4,1.8,6.0,0.763,1.6,2.48,0
1983-01-02,10173.6,0.0,7.0,0.532,1.5,0.00,0
1983-01-03,7128.0,0.2,8.3,0.696,2.2,3.44,0
1983-01-04,2656.8,1.6,4.2,0.705,0.4,4.97,0
1983-01-05,7743.6,-1.3,6.3,0.663,2.1,0.01,0
1983-01-06,6469.2,-0.6,5.5,0.717,2.1,0.02,0
1983-01-07,6642.0,-5.2,3.0,0.327,5.1,0.02,0
1983-01-08,11739.6,-6.2,-0.7,0.259,2.4,0.00,0
1983-01-09,11048.4,-4.6,-0.1,0.303,2.9,0.00,0
1983-01-10,10648.8,-4.9,1.7,0.354,3.3,0.10,0
1983-01-11,11016.0,-1.8,3.9,0.390,2.0,0.01,0
1983-01-12,11167.2,-2.8,6.1,0.448,3.0,0.00,0
1983-01-13,11577.6,-2.1,7.0,0.417,1.2,0.00,0
1983-01-14,5356.8,-2.5,5.8,0.510,1.6,0.01,0
1983-01-15,10983.6,-0.8,9.1,0.495,1.3,0.00,0
1983-01-16,3866.4,1.3,7.0,0.688,2.5,4.15,0
1983-01-17,2721.6,0.3,2.6,0.644,3.0,0.65,0
1983-01-18,7344.0,-0.1,3.4,0.597,1.5,0.89,0
1983-01-19,11340.0,-2.4,1.5,0.436,1.6,0.72,0
1983-01-20,12171.6,-2.5,3.4,0.435,1.7,0.00,0
1983-01-21,12322.8,-3.0,4.2,0.392,1.5,0.00,0
1983-01-22,12517.2,-3.5,3.6,0.346,2.4,0.00,0
1983-01-23,8035.2,-2.5,5.0,0.448,1.7,0.00,0
1983-01-24,12452.4,-2.1,8.8,0.481,2.0,0.00,0
1983-01-25,12582.0,-0.1,12.4,0.525,2.7,0.00,0
1983-01-26,11998.8,1.2,13.1,0.611,2.4,0.02,0
1983-01-27,12117.6,0.5,13.5,0.683,2.5,0.00,0
1983-01-28,12042.0,3.5,16.7,0.862,2.2,0.13,0
1983-01-29,7862.4,3.2,14.7,0.705,4.7,0.05,0
1983-01-30,11502.0,1.2,6.5,0.381,5.2,1.43,0
1983-01-31,3412.8,0.3,1.4,0.612,3.5,6.08,0
1983-02-01,3337.2,-0.6,2.7,0.595,4.7,1.10,0
1983-02-02,4762.8,-2.9,1.1,0.476,3.3,0.00,0
1983-02-03,13284.0,-2.8,5.5,0.520,3.0,0.00,0
1983-02-04,13521.6,1.2,11.2,0.620,4.1,0.00,0
1983-02-05,13640.4,2.6,14.2,0.684,3.0,0.00,0
1983-02-06,13802.4,-0.8,10.3,0.432,4.2,0.00,0
1983-02-07,13392.0,-1.0,8.3,0.455,2.5,0.00,0
1983-02-08,14612.4,1.1,11.9,0.496,5.0,0.00,0
1983-02-09,14396.4,0.1,8.1,0.358,4.8,0.00,0
1983-02-10,14450.4,-1.5,12.4,0.485,2.8,0.00,0
1983-02-11,14191.2,-1.7,9.2,0.449,2.2,0.00,0
1983-02-12,14180.4,-0.4,12.2,0.492,3.2,0.00,0
1983-02-13,14439.6,-1.2,10.8,0.597,3.1,0.01,0
1983-02-14,14320.8,2.6,13.4,0.400,3.7,0.00,0
1983-02-15,15368.4,2.2,13.1,0.587,3.7,0.01,0
1983-02-16,13370.4,4.2,15.6,0.489,3.1,0.00,0
1983-02-17,12722.4,-1.5,9.4,0.412,3.6,0.00,0
1983-02-18,15843.6,-3.5,1.9,0.200,3.8,0.00,0
1983-02-19,13014.0,-5.5,6.3,0.244,4.4,0.00,0
1983-02-20,17042.4,-6.6,0.2,0.154,3.9,0.00,0
1983-02-21,12484.8,-4.1,3.2,0.312,3.6,0.00,0
1983-02-22,14072.4,0.3,8.9,0.519,2.4,1.91,0
1983-02-23,4017.6,3.3,4.5,0.744,2.8,0.73,0
1983-02-24,5940.0,1.0,6.7,0.638,2.1,0.06,0
1983-02-25,16394.4,1.0,10.1,0.581,4.2,0.00,0
1983-02-26,8737.2,3.6,10.4,0.521,4.6,0.00,0
1983-02-27,5367.6,5.5,9.0,0.659,4.5,0.04,0
1983-02-28,4244.4,4.6,6.9,0.832,4.1,7.18,0
1983-03-01,4222.8,3.2,4.3,0.744,4.2,3.73,0
1983-03-02,6231.6,3.5,7.6,0.752,1.7,0.18,0
1983-03-03,5151.6,3.9,8.0,0.794,2.3,0.52,0
1983-03-04,7516.8,-1.0,5.2,0.613,4.1,0.94,0
1983-03-05,19159.2,0.0,11.6,0.511,3.5,0.00,0
1983-03-06,19591.2,2.8,15.2,0.509,3.5,0.00,0
1983-03-07,18597.6,3.9,15.0,0.581,4.9,0.01,0
1983-03-08,8964.0,4.1,7.9,0.720,4.7,0.13,0
1983-03-09,8748.0,3.8,11.4,0.798,1.8,0.00,0
1983-03-10,17269.2,5.0,15.8,0.780,2.6,0.00,0
1983-03-11,17809.2,5.9,16.9,0.845,2.8,0.00,0
1983-03-12,16005.6,1.3,16.9,0.775,4.2,0.00,0
1983-03-13,18705.6,0.2,10.3,0.547,2.3,0.00,0
1983-03-14,16113.6,4.0,12.6,0.554,2.9,0.00,0
1983-03-15,18716.4,5.8,17.0,0.849,2.8,0.00,0
1983-03-16,17334.0,-0.3,13.1,0.357,6.0,0.00,0
1983-03-17,21405.6,2.8,11.6,0.351,2.0,0.00,0
1983-03-18,20930.4,3.7,16.4,0.545,3.1,0.02,0
1983-03-19,17312.4,8.7,19.7,0.921,2.5,0.00,0
1983-03-20,14914.8,10.2,19.5,1.136,2.2,0.02,0
1983-03-21,7214.4,12.6,15.6,1.261,4.7,4.14,0
1983-03-22,5076.0,6.5,11.9,1.127,5.4,29.32,0
1983-03-23,5410.8,5.3,7.1,0.878,3.9,3.34,0
1983-03-24,13867.2,4.6,10.6,0.724,2.4,0.00,0
1983-03-25,20412.0,4.5,13.0,0.718,1.6,0.00,0
1983-03-26,6523.2,6.1,10.3,0.857,1.6,0.00,0
1983-03-27,18392.4,4.1,13.7,0.777,3.5,0.00,0
1983-03-28,8888.4,5.7,11.5,0.998,3.5,0.17,0
1983-03-29,11577.6,7.7,13.6,0.909,2.8,0.00,0
1983-03-30,14353.2,7.0,14.8,0.837,2.1,0.00,0
1983-03-31,21243.6,9.9,18.6,1.075,5.6,0.00,0
1983-04-01,20023.2,10.3,23.2,1.042,4.7,0.03,0
1983-04-02,21081.6,12.7,22.3,1.042,3.3,0.04,0
1983-04-03,17388.0,11.2,19.5,0.979,4.2,0.19,0
1983-04-04,21600.0,12.5,23.6,1.273,3.6,0.00,0
1983-04-05,23068.8,15.5,27.2,1.242,4.1,0.00,0
1983-04-06,18198.0,13.7,25.4,1.605,1.8,0.45,0
1983-04-07,20833.2,14.3,24.5,1.653,3.4,0.10,0
1983-04-08,11167.2,15.8,20.9,1.790,4.8,0.95,0
1983-04-09,5767.2,15.1,17.7,1.670,2.7,0.03,0
1983-04-10,6037.2,14.2,17.4,1.664,2.3,4.18,0
1983-04-11,7214.4,11.9,17.3,1.557,2.1,1.38,0
1983-04-12,11296.8,12.6,17.3,1.423,3.5,3.70,0
1983-04-13,5896.8,12.0,14.6,1.480,2.9,3.53,0
1983-04-14,9914.4,10.1,18.0,1.346,4.1,1.62,0
1983-04-15,10130.4,7.8,11.0,0.729,3.5,1.18,0
1983-04-16,24213.6,7.4,17.1,0.882,2.5,0.00,0
1983-04-17,24289.2,10.2,18.5,1.134,2.8,0.17,0
1983-04-18,8326.8,12.0,17.8,1.482,2.0,1.53,0
1983-04-19,16761.6,12.5,19.7,1.391,2.5,0.02,0
1983-04-20,7894.8,9.7,14.0,0.987,3.8,1.66,0
1983-04-21,20401.2,9.8,17.1,1.118,4.5,0.00,0
1983-04-22,24310.8,11.9,23.1,1.393,4.2,0.00,0
1983-04-23,25228.8,12.1,25.3,1.313,2.7,0.00,0
1983-04-24,25110.0,16.6,26.2,1.752,3.0,0.03,0
1983-04-25,16804.8,17.7,29.9,2.110,5.9,7.09,0
1983-04-26,24548.4,15.9,27.3,1.447,5.7,0.47,0
1983-04-27,9892.8,15.3,19.9,1.900,4.2,9.32,0
1983-04-28,8488.8,10.9,20.4,1.081,5.9,0.48,0
1983-04-29,12214.8,10.7,15.9,0.806,1.9,0.07,0
1983-04-30,6890.4,10.3,15.4,0.981,3.2,0.00,0
1983-05-01,25704.0,11.9,21.0,1.246,2.5,0.00,0
1983-05-02,14288.4,15.0,20.2,1.490,2.8,4.45,0
1983-05-03,6350.4,15.3,18.4,1.786,2.9,5.94,0
1983-05-04,6296.4,16.5,18.6,1.945,1.3,0.81,0
1983-05-05,6512.4,15.1,19.2,1.879,2.5,1.59,0
1983-05-06,22755.6,17.1,25.7,1.953,4.1,0.09,0
1983-05-07,25023.6,19.9,29.6,2.185,3.8,0.00,0
1983-05-08,24699.6,18.6,31.0,2.012,2.9,0.00,0
1983-05-09,25185.6,18.5,30.1,2.145,0.9,0.00,0
1983-05-10,24796.8,21.1,28.8,2.424,2.5,0.01,0
1983-05-11,12895.2,20.8,26.6,2.477,2.6,15.63,0
1983-05-12,23468.4,19.5,28.7,2.392,2.2,0.40,0
1983-05-13,22442.4,19.1,26.0,2.134,4.1,0.00,0
1983-05-14,11912.4,12.0,23.3,1.779,5.9,11.98,0
1983-05-15,14752.8,10.3,16.9,1.202,3.2,0.02,0
1983-05-16,25876.8,14.7,23.8,1.526,2.7,0.00,0
1983-05-17,25930.8,16.1,26.2,1.636,2.9,0.00,0
1983-05-18,26665.2,19.4,27.8,1.916,4.3,0.06,0
1983-05-19,25347.6,21.5,28.9,2.183,2.5,0.18,0
1983-05-20,25574.4,23.3,31.4,2.576,1.5,0.03,0
1983-05-21,24850.8,23.1,32.9,2.657,3.1,0.08,0
1983-05-22,7484.4,20.1,26.5,2.468,3.7,1.15,0
1983-05-23,6706.8,18.9,20.6,2.232,2.8,0.15,0
1983-05-24,6793.2,18.4,23.2,2.310,3.5,0.07,0
1983-05-25,25693.2,18.7,26.2,2.011,3.5,0.02,0
1983-05-26,25488.0,20.0,29.3,2.032,2.3,0.06,0
1983-05-27,21859.2,20.2,31.1,2.009,2.9,0.00,0
1983-05-28,25952.4,23.7,33.1,2.006,2.6,11.72,0
1983-05-29,6685.2,21.9,24.1,2.597,3.5,46.96,0
1983-05-30,21967.2,23.1,30.4,2.755,1.8,0.32,0
1983-05-31,25423.2,24.9,32.2,2.632,3.0,0.39,0
1983-06-01,16956.0,23.5,32.5,2.686,2.3,2.94,0
1983-06-02,19904.4,17.6,27.6,1.977,4.3,0.00,0
1983-06-03,27486.0,18.7,27.9,1.898,2.4,0.11,0
1983-06-04,26989.2,22.5,28.2,1.927,2.0,0.00,0
1983-06-05,17690.4,20.1,29.4,1.539,2.6,0.00,0
1983-06-06,24224.4,20.8,28.0,1.491,2.3,0.00,0
1983-06-07,12938.4,21.5,28.1,1.699,2.5,0.00,0
1983-06-08,26028.0,20.3,31.0,1.924,3.0,0.00,0
1983-06-09,14893.2,20.2,29.6,2.125,2.5,0.05,0
1983-06-10,26395.2,21.7,28.3,2.233,5.1,1.66,0
1983-06-11,6685.2,19.2,27.0,2.445,4.7,22.69,0
1983-06-12,26049.6,20.5,29.4,2.252,3.1,0.00,0
1983-06-13,26330.4,22.6,30.9,2.047,2.0,0.00,0
1983-06-14,7894.8,20.4,26.6,2.390,1.3,2.33,0
1983-06-15,26190.0,17.9,28.2,2.131,3.2,1.04,0
1983-06-16,26330.4,19.4,24.9,1.966,4.2,0.00,0
1983-06-17,26503.2,20.8,28.5,2.291,2.8,0.01,0
1983-06-18,22831.2,22.0,28.7,2.445,3.7,0.02,0
1983-06-19,6685.2,20.8,25.6,2.574,3.3,17.75,0
1983-06-20,11091.6,20.7,24.7,2.456,3.0,0.50,0
1983-06-21,13208.4,23.0,27.3,2.426,3.2,0.25,0
1983-06-22,9460.8,23.0,27.4,2.704,2.3,10.41,0
1983-06-23,7257.6,22.3,23.6,2.731,2.4,49.63,0
1983-06-24,5994.0,20.3,23.6,2.605,3.6,37.73,0
1983-06-25,4698.0,20.1,21.0,2.349,2.1,3.75,0
1983-06-26,6674.4,21.3,24.3,2.548,1.5,0.52,0
1983-06-27,22269.6,22.7,28.4,2.733,2.1,0.00,0
1983-06-28,14515.2,21.9,28.4,2.657,2.7,0.00,0
1983-06-29,15152.4,21.4,26.7,2.495,3.9,0.11,0
1983-06-30,8143.2,22.3,27.2,2.735,2.9,45.66,0
1983-07-01,6274.8,20.7,24.5,2.631,3.9,32.40,0
1983-07-02,23133.6,23.3,29.4,2.630,3.6,0.74,0
1983-07-03,16156.8,24.4,31.2,3.286,2.8,1.72,0
1983-07-04,9979.2,24.5,27.4,2.803,1.6,48.70,0
1983-07-05,18003.6,24.5,31.1,2.954,2.0,1.61,0
1983-07-06,17539.2,22.5,29.4,2.861,2.1,0.99,0
1983-07-07,19980.0,24.0,29.9,2.665,2.3,0.04,0
1983-07-08,23079.6,23.1,30.0,2.536,4.0,0.00,0
1983-07-09,18478.8,24.0,29.0,2.698,3.1,0.47,0
1983-07-10,7473.6,23.6,26.8,2.736,3.2,5.80,0
1983-07-11,13359.6,22.5,26.4,2.604,3.5,4.05,0
1983-07-12,11102.4,23.6,25.9,2.779,2.7,2.04,0
1983-07-13,9763.2,23.2,27.4,2.956,1.6,3.63,0
1983-07-14,19861.2,22.8,30.5,2.671,3.7,0.00,0
1983-07-15,12754.8,20.9,29.5,2.549,2.6,0.10,0
1983-07-16,22820.4,20.6,27.3,2.423,3.3,0.20,0
1983-07-17,16977.6,21.7,27.7,2.461,2.6,1.68,0
1983-07-18,17614.8,22.8,27.3,3.068,2.4,4.95,0
1983-07-19,22010.4,25.8,31.6,3.189,3.3,5.07,0
1983-07-20,20574.0,26.4,32.7,3.369,3.9,6.63,0
1983-07-21,9406.8,23.3,29.7,3.169,3.3,47.43,0
1983-07-22,5281.2,20.4,22.8,2.598,1.4,94.27,0
1983-07-23,4255.2,22.2,24.4,2.798,1.7,13.90,0
1983-07-24,15400.8,23.2,27.4,2.927,2.7,14.34,0
1983-07-25,22885.2,26.0,32.5,3.361,1.1,2.41,0
1983-07-26,14158.8,25.2,34.0,3.334,2.3,10.35,0
1983-07-27,19213.2,25.2,31.8,3.342,3.0,13.69,0
1983-07-28,23230.8,27.3,32.7,3.241,3.7,0.10,0
1983-07-29,21718.8,26.9,33.8,3.292,4.1,0.00,0
1983-07-30,22118.4,27.9,33.6,3.226,4.0,0.00,0
1983-07-31,21610.8,27.5,33.6,3.328,2.4,0.02,0
1983-08-01,25866.0,27.0,34.4,3.254,4.0,0.01,0
1983-08-02,27043.2,26.8,34.5,3.050,3.8,0.00,0
1983-08-03,26870.4,27.5,34.6,3.288,2.1,0.01,0
1983-08-04,26179.2,28.1,35.3,3.287,2.4,0.00,0
1983-08-05,26049.6,27.8,35.6,3.257,2.6,0.00,0
1983-08-06,24861.6,26.9,37.7,3.381,1.6,0.28,0
1983-08-07,22464.0,24.9,31.6,3.221,2.7,36.45,0
1983-08-08,9730.8,25.1,29.5,3.171,2.6,2.02,0
1983-08-09,5616.0,25.0,28.0,3.113,2.5,4.86,0
1983-08-10,19504.8,25.4,31.3,3.137,3.3,2.02,0
1983-08-11,19472.4,25.5,30.6,3.194,3.4,1.81,0
1983-08-12,17668.8,25.9,31.3,3.221,2.6,2.60,0
1983-08-13,10746.0,25.1,29.5,3.085,3.9,0.96,0
1983-08-14,24678.0,24.2,30.9,2.913,2.5,0.04,0
1983-08-15,24192.0,23.5,31.5,2.837,1.7,0.10,0
1983-08-16,20012.4,23.6,32.2,2.885,2.5,4.42,0
1983-08-17,11685.6,21.5,26.1,2.343,2.4,2.02,0
1983-08-18,22226.4,21.5,28.8,2.191,1.6,0.00,0
1983-08-19,21038.4,22.1,29.8,2.273,2.0,0.00,0
1983-08-20,20520.0,21.4,30.5,2.331,1.4,0.04,0
1983-08-21,20822.4,24.6,31.3,2.410,2.7,5.49,0
1983-08-22,2883.6,17.0,24.7,2.284,4.0,34.67,0
1983-08-23,11426.4,17.7,23.5,2.108,2.1,0.00,0
1983-08-24,22701.6,20.5,28.5,2.355,1.0,0.00,0
1983-08-25,22032.0,22.3,29.1,2.541,1.2,0.29,0
1983-08-26,19558.8,20.5,30.6,2.506,1.3,4.72,0
1983-08-27,22345.2,22.0,30.2,2.623,0.8,0.57,0
1983-08-28,21729.6,24.2,32.4,2.773,2.3,4.83,0
1983-08-29,12981.6,24.7,34.1,2.865,2.1,4.00,0
1983-08-30,22464.0,25.2,35.6,2.962,1.4,0.05,0
1983-08-31,21740.4,25.0,35.9,2.844,2.2,0.27,0
1983-09-01,4266.0,21.9,24.2,2.736,1.6,11.61,0
1983-09-02,21114.0,22.6,29.7,2.685,1.1,0.00,0
1983-09-03,21772.8,22.5,30.6,2.512,2.4,0.00,0
1983-09-04,21956.4,22.2,30.1,2.444,3.3,0.01,0
1983-09-05,16545.6,23.1,31.3,2.674,1.2,0.00,0
1983-09-06,19105.2,24.9,32.4,2.866,2.3,0.06,0
1983-09-07,14731.2,25.6,32.5,3.064,3.8,0.01,0
1983-09-08,4395.6,20.3,27.6,2.637,3.1,19.26,0
1983-09-09,3423.6,20.5,21.2,2.373,3.1,42.42,0
1983-09-10,1706.4,18.3,19.6,2.095,2.9,17.26,0
1983-09-11,20811.6,18.7,26.7,2.256,2.0,0.00,0
1983-09-12,13500.0,21.5,26.9,2.362,1.7,0.17,0
1983-09-13,4395.6,18.0,24.3,2.283,1.4,1.87,0
1983-09-14,21146.4,19.2,27.2,2.261,1.8,0.00,0
1983-09-15,17874.0,19.0,27.8,2.351,3.3,15.44,0
1983-09-16,3650.4,20.2,23.0,2.458,4.6,41.17,0
1983-09-17,2235.6,20.3,23.0,2.475,3.1,9.41,0
1983-09-18,19494.0,21.4,27.5,2.515,1.7,0.02,0
1983-09-19,9525.6,21.3,27.6,2.642,1.8,0.04,0
1983-09-20,17906.4,21.9,28.1,2.475,1.4,0.00,0
1983-09-21,16642.8,21.5,28.8,2.332,2.7,0.92,0
1983-09-22,9126.0,22.1,27.4,2.530,3.2,1.35,0
1983-09-23,3607.2,18.9,22.1,2.271,3.2,2.58,0
1983-09-24,19116.0,19.6,28.1,2.207,1.4,0.00,0
1983-09-25,13057.2,21.1,27.5,2.340,2.5,0.00,0
1983-09-26,20174.4,17.7,28.3,1.734,3.6,0.00,0
1983-09-27,19407.6,16.7,28.3,1.674,3.5,0.00,0
1983-09-28,12171.6,17.9,22.7,1.679,1.6,0.00,0
1983-09-29,16135.2,17.6,25.3,1.752,2.9,0.00,0
1983-09-30,19483.2,19.0,28.2,1.866,2.2,0.00,0
1983-10-01,18576.0,20.1,30.0,2.164,2.4,0.00,0
1983-10-02,15260.4,21.3,30.4,2.369,1.6,0.08,0
1983-10-03,15130.8,21.7,30.3,2.493,2.3,7.27,0
1983-10-04,5281.2,19.2,22.9,2.286,4.4,34.05,0
1983-10-05,4201.2,17.6,19.1,1.955,5.3,43.74,0
1983-10-06,4082.4,14.7,19.6,1.645,3.9,12.64,0
1983-10-07,4449.6,12.6,16.0,1.583,1.8,6.77,0
1983-10-08,16318.8,14.1,20.3,1.599,2.3,0.01,0
1983-10-09,16934.4,16.2,24.3,1.895,3.4,0.00,0
1983-10-10,17895.6,16.4,26.4,1.845,2.2,0.00,0
1983-10-11,4892.4,13.9,16.8,1.368,3.7,0.05,0
1983-10-12,12808.8,13.3,19.2,1.468,3.4,0.06,0
1983-10-13,3164.4,12.8,14.6,1.442,2.4,1.18,0
1983-10-14,11307.6,14.4,20.2,1.698,2.6,2.38,0
1983-10-15,2689.2,15.9,17.4,1.831,2.3,2.57,0
1983-10-16,2462.4,16.8,18.9,1.955,1.3,0.10,0
1983-10-17,6264.0,15.6,21.1,2.083,2.0,5.05,0
1983-10-18,1587.6,10.6,14.0,1.336,4.2,35.02,0
1983-10-19,3088.8,12.0,13.3,1.433,2.5,42.88,0
1983-10-20,2430.0,12.6,14.4,1.532,2.4,0.70,0
1983-10-21,3780.0,14.1,16.1,1.639,2.0,4.88,0
1983-10-22,5378.4,13.5,18.7,1.575,2.1,0.01,0
1983-10-23,12970.8,10.1,16.8,1.181,3.4,0.00,0
1983-10-24,11232.0,11.2,16.6,1.150,5.2,0.01,0
1983-10-25,1371.6,9.1,13.8,1.197,3.0,4.56,0
1983-10-26,13586.4,8.0,15.8,0.993,2.1,0.00,0
1983-10-27,12063.6,10.1,15.7,1.173,1.2,0.00,0
1983-10-28,12949.2,10.1,18.4,1.257,0.8,0.00,0
1983-10-29,13770.0,10.6,19.3,1.274,1.1,0.00,0
1983-10-30,13996.8,12.1,19.4,1.302,2.0,0.00,0
1983-10-31,14148.0,10.0,22.3,1.332,2.7,0.00,0
1983-11-01,15206.4,10.6,21.5,1.079,2.4,0.00,0
1983-11-02,10551.6,11.9,23.1,1.314,1.9,0.23,0
1983-11-03,5529.6,13.4,18.5,1.610,1.0,1.75,0
1983-11-04,8683.2,10.7,19.0,1.516,1.0,0.01,0
1983-11-05,10270.8,11.7,21.2,1.492,1.2,0.00,0
1983-11-06,11534.4,12.7,21.2,1.366,2.7,0.00,0
1983-11-07,9622.8,12.5,17.1,1.327,4.1,0.44,0
1983-11-08,3067.2,11.9,14.0,1.205,3.2,5.33,0
1983-11-09,4784.4,10.4,13.4,1.248,2.5,0.21,0
1983-11-10,9720.0,8.8,15.1,1.020,2.2,0.26,0
